-5.381436739733159,4.541246809203177,-1.0836327918787618,-1.88860503005011,4.701885636177875,-2.481006558161505
-5.378827765899141,4.53784713001729,-1.0800321528090593,-1.888806099931428,4.701868944280944,-2.4836129256154207
-5.3761429562611145,4.534559862365892,-1.0765501671903646,-1.8890009241573835,4.701852820200829,-2.486295162704684
-5.373377425157864,4.531395491754463,-1.073204195017015,-1.8891826275954529,4.701837303313507,-2.489058111530221
-5.370533825753884,4.5283569332750115,-1.0699990906119359,-1.8893492708416593,4.701822403375393,-2.491899110999409
-5.367614796094438,4.525447013320352,-1.0669395585065853,-1.8894989755894445,4.70180812977403,-2.4948155155201865
-5.364622970014069,4.522668450972491,-1.0640301539750399,-1.8896299054835892,4.701794491414879,-2.4978046838653523
-5.361560976453505,4.520023854589789,-1.0612752731277861,-1.8897402726140449,4.70178149672828,-2.5008639798849734
-5.358431438891257,4.5175157183591885,-1.0586791431210787,-1.889828343859264,4.70176915367633,-2.5039907731031206
-5.355236974894228,4.5151464188536545,-1.0562458124985132,-1.8898924471025318,4.701757469759759,-2.507182439194988
-5.351980195780004,4.512918211618659,-1.0539791417166096,-1.8899309772933115,4.701746452024779,-2.5104363603515862
-5.348663706384021,4.51083322781232,-1.05188279390756,-1.8899424023250813,4.701736107069843,-2.5137499255387072
-5.345290104925063,4.508893470924527,-1.0499602259333336,-1.889925268700781,4.70172644105225,-2.517120530656571
-5.341861982962942,4.507100813600672,-1.0482146797857281,-1.8898782069569064,4.701717459694557,-2.5205455786061766
-5.338381925442485,4.505456994595662,-1.0466491743868043,-1.8897999368174878,4.701709168290725,-2.5240224792681154
-5.334852510818269,4.503963615883645,-1.0452664978433475,-1.8896892720497214,4.701701571711958,-2.5275486493992734
-5.331276311254832,4.5026221399481905,-1.0440692002075107,-1.8895451249938673,4.7016946744121695,-2.531121512452584
-5.327655892897346,4.501433887276778,-1.0430595867936687,-1.8893665107412052,4.70168848043303,-2.5347384983247268
-5.323993816208022,4.500400034082126,-1.0422397120987383,-1.8891525509353468,4.701682993408549,-2.5383970430364107
-5.320292636363685,4.499521610271311,-1.041611374369756,-1.8889024771740384,4.701678216569136,-2.542094588349676
-5.316554903710272,4.498799497681678,-1.041176110858496,-1.888615633990695,4.7016741527451105,-2.5458285813264117
-5.312783164270109,4.498234428600388,-1.0409351937982532,-1.888291481397367,4.7016708043696145,-2.5495964738321217
-5.30897996029807,4.497826984581977,-1.0408896271328245,-1.8879295969734806,4.701668173480903,-2.5533957219887906
-5.305147830882861,4.497577595575615,-1.0410401440221482,-1.8875296774875894,4.701666261723976,-2.557223785580542
-5.301289312589813,4.497486539370923,-1.041387205143104,-1.8870915400424793,4.701665070351545,-2.5610781274156715
-5.297406940141712,4.497553941368184,-1.041930997797774,-1.8866151227371717,4.701664600224311,-2.564956212648495
-5.293503247134294,4.497779774675702,-1.0426714358350702,-1.8861004848426708,4.701664851810551,-2.5688555080643725
-5.28958076678312,4.498163860533948,-1.043608160385134,-1.88554780649168,4.7016658251850085,-2.5727734813312
-5.285642032698646,4.49870586906294,-1.0447405413994133,-1.8849573878858397,4.701667520027105,-2.57670760022056
-5.281689579686331,4.499405320326279,-1.0460676799829796,-1.8843296480273417,4.701669935618474,-2.58065533180173
-5.277725944568687,4.5002615857022406,-1.047588411499462,-1.8836651229849446,4.7016730708398455,-2.5846141416116826
-5.27375366702619,4.5012738895494975,-1.0493013094230934,-1.8829644637074694,4.701676924167304,-2.588581492804212
-5.269775290453989,4.502441311152388,-1.0512046899069039,-1.8822284334006598,4.701681493667958,-2.5925548452813305
-5.265793362831318,4.503762786928214,-1.053296617031032,-1.8814579044859183,4.701686776995046,-2.596531654810093
-5.26181043760052,4.505237112876873,-1.0555749086906143,-1.8806538551617675,4.701692771382538,-2.6005093721280534
-5.257829074552506,4.506862947251252,-1.0580371430788353,-1.8798173655908814,4.7016994736392705,-2.6044854420406054
-5.2538518407154555,4.508638813425213,-1.0606806657173038,-1.8789496137373565,4.701706880142665,-2.6084573025135263
-5.249881311243446,4.510563102934727,-1.063502596983356,-1.878051870880172,4.701714986832085,-2.612422383764141
-5.2459200703016196,4.512634078666786,-1.06649984008179,-1.8771254968299813,4.701723789201895,-2.616378107354614
-5.24197071194437,4.514849878170101,-1.0696690894072463,-1.8761719348770174,4.701733282294263,-2.620321885291007
-5.238035840982916,4.517208517061317,-1.0730068392427239,-1.8751927064983656,4.701743460691779,-2.62425111913187
-5.234118073838425,4.519707892500504,-1.0765093927396636,-1.8741894058529251,4.701754318509954,-2.6281631991103063
