-0.0000839,-0.0000839,-1.5707486311542,-0.00013143221010381,-0.0000718,-0.000012
-0.0000839,-0.0000839,-1.5607486311542,0.00986856778989619,0.0099282,-0.000012
-0.0000839,-0.0000839,-1.5507486311542,0.0198685677898962,0.0199282,-0.000012
-0.0000839,-0.0000839,-1.5407486311542,0.0298685677898962,0.0299282,-0.000012
-0.0000839,-0.0000839,-1.5307486311542,0.0398685677898962,0.0399282,-0.000012
-0.0000839,-0.0000839,-1.5207486311542,0.0498685677898962,0.0499282,-0.000012
-0.0000839,-0.0000839,-1.5107486311542,0.0598685677898962,0.0599282,-0.000012
-0.0000839,-0.0000839,-1.5007486311542,0.0698685677898962,0.0699282,-0.000012
-0.0000839,-0.0000839,-1.4907486311542,0.0798685677898962,0.0799282,-0.000012
-0.0000839,-0.0000839,-1.4807486311542,0.0898685677898962,0.0899282,-0.000012
-0.0000839,-0.0000839,-1.4707486311542,0.0998685677898962,0.0999282,-0.000012
-0.0000839,-0.0000839,-1.4607486311542,0.109868567789896,0.1099282,-0.000012
-0.0000839,-0.0000839,-1.4507486311542,0.119868567789896,0.1199282,-0.000012
-0.0000839,-0.0000839,-1.4407486311542,0.129868567789896,0.1299282,-0.000012
-0.0000839,-0.0000839,-1.4307486311542,0.139868567789896,0.1399282,-0.000012
-0.0000839,-0.0000839,-1.4207486311542,0.149868567789896,0.1499282,-0.000012
-0.0000839,-0.0000839,-1.4107486311542,0.159868567789896,0.1599282,-0.000012
-0.0000839,-0.0000839,-1.4007486311542,0.169868567789896,0.1699282,-0.000012
-0.0000839,-0.0000839,-1.3907486311542,0.179868567789896,0.1799282,-0.000012
-0.0000839,-0.0000839,-1.3807486311542,0.189868567789896,0.1899282,-0.000012
-0.0000839,-0.0000839,-1.3707486311542,0.199868567789896,0.1999282,-0.000012
-0.0000839,-0.0000839,-1.3607486311542,0.209868567789896,0.2099282,-0.000012
-0.0000839,-0.0000839,-1.3507486311542,0.219868567789896,0.2199282,-0.000012
-0.0000839,-0.0000839,-1.3407486311542,0.229868567789896,0.2299282,-0.000012
-0.0000839,-0.0000839,-1.3307486311542,0.239868567789896,0.2399282,-0.000012
-0.0000839,-0.0000839,-1.3207486311542,0.249868567789896,0.2499282,-0.000012
-0.0000839,-0.0000839,-1.3107486311542,0.259868567789896,0.2599282,-0.000012
-0.0000839,-0.0000839,-1.3007486311542,0.269868567789896,0.2699282,-0.000012
-0.0000839,-0.0000839,-1.2907486311542,0.279868567789896,0.2799282,-0.000012
-0.0000839,-0.0000839,-1.2807486311542,0.289868567789896,0.2899282,-0.000012
-0.0000839,-0.0000839,-1.2707486311542,0.299868567789896,0.2999282,-0.000012
-0.0000839,-0.0000839,-1.2607486311542,0.309868567789896,0.3099282,-0.000012
-0.0000839,-0.0000839,-1.2507486311542,0.319868567789896,0.3199282,-0.000012
-0.0000839,-0.0000839,-1.2407486311542,0.329868567789896,0.3299282,-0.000012
-0.0000839,-0.0000839,-1.2307486311542,0.339868567789896,0.3399282,-0.000012
-0.0000839,-0.0000839,-1.2207486311542,0.349868567789896,0.3499282,-0.000012
-0.0000839,-0.0000839,-1.2107486311542,0.359868567789896,0.3599282,-0.000012
-0.0000839,-0.0000839,-1.2007486311542,0.369868567789896,0.3699282,-0.000012
-0.0000839,-0.0000839,-1.1907486311542,0.379868567789896,0.3799282,-0.000012
-0.0000839,-0.0000839,-1.1807486311542,0.389868567789896,0.3899282,-0.000012
-0.0000839,-0.0000839,-1.1707486311542,0.399868567789896,0.3999282,-0.000012
-0.0000839,-0.0000839,-1.1607486311542,0.409868567789896,0.4099282,-0.000012
-0.0000839,-0.0000839,-1.1507486311542,0.419868567789896,0.4199282,-0.000012
-0.0000839,-0.0000839,-1.1407486311542,0.429868567789896,0.4299282,-0.000012
-0.0000839,-0.0000839,-1.1307486311542,0.439868567789896,0.4399282,-0.000012
