timestamp,actual_execution_time,target_execution_time,speed_scaling,robot_mode,safety_mode,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,script_control_line,wrench_calc_from_currents_0,wrench_calc_from_currents_1,wrench_calc_from_currents_2,wrench_calc_from_currents_3,wrench_calc_from_currents_4,wrench_calc_from_currents_5,motor_command,joint_position_deviation_ratio,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
2245.096,0.328884,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,2.99532937833092,-16.5296547439538,15.3501867533996,2.74224182464527,-1.1330467680294,-0.599642183820832,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72772008577456,-2.01130992570986,-1.85741502443422,-0.666629616414205,-4.72137600580324,-3.24599844614138,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286937693012157,-0.782640110309019,0.230709225062434,2.96655531376731,-0.0813059418455907,-0.0349667945255294,0,0,0,0,0,0,0,0,0,0,0,0
2245.104,0.39552,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,2.95240091263946,-17.1756240909753,14.6366757522066,2.64945077041662,-1.23216503891868,-0.608527618525627,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72768432298769,-2.01134568849672,-1.85737926164736,-0.666629616414205,-4.7214118877994,-3.24601036707033,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286916046256074,-0.78266940962927,0.230699851137898,2.96656094907397,-0.0812402451297373,-0.0350163080748332,0,0,0,0,0,0,0,0,0,0,0,0
2245.112,0.385945,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.55379521302848,-15.6455545555811,16.2733295859969,2.696605999397,-1.38891966206338,-0.639967477408581,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01138192812075,-1.85741502443422,-0.66661769548525,-4.72137600580324,-3.24604636827578,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286901670594589,-0.782661911625837,0.230651890319346,2.96661888603904,-0.0811658712085309,-0.0349559818590363,0,0,0,0,0,0,0,0,0,0,0,0
2245.12,0.346344,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.16710417788112,-18.5843469652447,13.6237320345312,2.61483408513729,-1.21527021784528,-0.610523632190342,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72769624391665,-2.01132184663881,-1.85740310350527,-0.66661769548525,-4.72142392793764,-3.24604636827578,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286924571233337,-0.782653597105644,0.230707648710737,2.96655192141016,-0.081205907367891,-0.0350426020500993,0,0,0,0,0,0,0,0,0,0,0,0
2245.128,0.336096,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.64035530082888,-17.4509147133794,14.761346688348,2.62301987603365,-1.13266254982101,-0.653816438397364,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01138192812075,-1.85740310350527,-0.666593376790182,-4.721363965665,-3.24601036707033,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286901706322952,-0.782669085411581,0.230661679918206,2.96657971966104,-0.0812170249123266,-0.0349402251885153,0,0,0,0,0,0,0,0,0,0,0,0
2245.136,0.333384,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.28215023447483,-15.8578114091941,15.9842081058466,2.67960903768274,-1.18739043170296,-0.559530592795329,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01132184663881,-1.85741502443422,-0.666581455861227,-4.72137600580324,-3.24598628679384,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286901156201013,-0.782658335088273,0.230705741002477,2.9665201467834,-0.0812528794847333,-0.0349658695612711,0,0,0,0,0,0,0,0,0,0,0,0
2245.144,0.402744,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.35533137703045,-17.4393918268985,14.6675291623582,2.60070249011792,-1.11315696372118,-0.714208395880045,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72768432298769,-2.01133376756777,-1.85743886629214,-0.666593376790182,-4.7213879267322,-3.24607021013369,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286909948710166,-0.782644496648848,0.230681189319786,2.9665727525067,-0.0811487340474168,-0.0349872525265917,0,0,0,0,0,0,0,0,0,0,0,0
2245.152,0.335029,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,2.94634952658502,-16.2718249972527,15.7023371781707,2.73298362086318,-1.36855965344009,-0.55825493226684,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72768432298769,-2.01136953035464,-1.85741502443422,-0.666605297719137,-4.7213879267322,-3.24601036707033,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286912041308925,-0.78265792020387,0.230663641478588,2.96659337908593,-0.0812380682720346,-0.0349749782529723,0,0,0,0,0,0,0,0,0,0,0,0
2245.16,0.332412,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.76846773098081,-17.1857573855454,14.8775516685737,2.66898815496166,-1.07006519898496,-0.60854219674418,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72769624391665,-2.01133376756777,-1.85740310350527,-0.666605297719137,-4.72137600580324,-3.24602228799929,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286920547405003,-0.782656364319088,0.230699515642106,2.96654493034755,-0.081235244625458,-0.0349690910591892,0,0,0,0,0,0,0,0,0,0,0,0
2245.168,0.33282,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.15822608708738,-16.6304087187297,15.2839908887767,2.68170021518933,-1.12558317442053,-0.541812403744031,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01136953035464,-1.85737926164736,-0.666605297719137,-4.7214358488666,-3.24599844614138,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286909579549396,-0.782676579465087,0.230683514118728,2.96656287811507,-0.0812437905321001,-0.0350487050332876,0,0,0,0,0,0,0,0,0,0,0,0
