0.0968743406230355,-0.735209951803074,0.308492730697397,0.350660166683095,0.611818716757154,-0.611024325936057,0.359672876989355
0.0968743656772326,-0.735209952012993,0.308492638596416,0.260019851180486,0.655495516128574,-0.65599185648697,0.269053878526572
0.096874363770453,-0.735209952553358,0.308492543168854,0.164086256629365,0.685828254782456,-0.687605222214801,0.172957693411848
0.0968743350571736,-0.735209953380392,0.308492452145719,0.0648123234832403,0.702199442749203,-0.705220863154032,0.0733405719891474
0.0968742818635841,-0.735209954427094,0.308492372901199,0.0357810078258326,-0.704275808296405,0.708480173980159,0.0277695589532238
0.096874208499133,-0.735209955608664,0.308492311855243,0.135645937598649,-0.692015082411916,0.697316804214055,0.128314379116722
0.0968741209073993,-0.735209956829381,0.308492273953456,0.232749494359953,-0.66566685928306,0.67195800893269,0.226247076353768
0.0968740261845773,-0.735209957990346,0.308492262266427,0.325114920488329,-0.62576751525503,0.632920022489514,0.319574014055095
0.0968739320045823,-0.735209958997506,0.308492277740976,0.410861913488748,-0.573129289704297,0.580997549422652,0.40639531603143
0.0968738459973529,-0.735209959769267,0.308492319123441,0.488244903707731,-0.508823750110011,0.517247586486713,0.48494354269449
0.0968737751307158,-0.735209960243103,0.308492383061244,0.555688589263606,-0.434159977928425,0.442967905146532,0.553619671198113
0.0969264366216148,-0.739755088148471,0.308517067901976,0.555688589263606,-0.434159977928425,0.442967905146532,0.553619671198113
0.096926507488252,-0.739755087674635,0.308517003964172,0.488244903707731,-0.508823750110011,0.517247586486713,0.48494354269449
0.0969265934954814,-0.739755086902874,0.308516962581708,0.410861913488748,-0.573129289704297,0.580997549422652,0.40639531603143
0.0969266876754763,-0.739755085895714,0.308516947107159,0.325114920488329,-0.62576751525503,0.632920022489514,0.319574014055095
0.0969267823982983,-0.739755084734748,0.308516958794187,0.232749494359953,-0.66566685928306,0.67195800893269,0.226247076353768
0.0969268699900321,-0.739755083514032,0.308516996695975,0.135645937598649,-0.692015082411916,0.697316804214055,0.128314379116722
0.0969269433544832,-0.739755082332461,0.308517057741931,0.0357810078258326,-0.704275808296405,0.708480173980159,0.0277695589532238
0.0969269965480726,-0.73975508128576,0.30851713698645,0.0648123234832403,0.702199442749203,-0.705220863154032,0.0733405719891474
0.0969270252613521,-0.739755080458726,0.308517228009585,0.164086256629365,0.685828254782456,-0.687605222214801,0.172957693411848
0.0969270271681316,-0.739755079918361,0.308517323437148,0.260019851180486,0.655495516128574,-0.65599185648697,0.269053878526572
0.0969270021139346,-0.739755079708442,0.308517415538128,0.350660166683095,0.611818716757154,-0.611024325936057,0.359672876989355
0.0969796624463128,-0.744300107623755,0.308542099835809,0.350660166683095,0.611818716757154,-0.611024325936057,0.359672876989355
0.0969796875005099,-0.744300107833674,0.308542007734828,0.260019851180486,0.655495516128573,-0.65599185648697,0.269053878526572
0.0969796855937303,-0.744300108374039,0.308541912307265,0.164086256629365,0.685828254782456,-0.687605222214801,0.172957693411848
0.0969796568804509,-0.744300109201073,0.308541821284131,0.0648123234832403,0.702199442749203,-0.705220863154032,0.0733405719891474
