-5.476766306646193,4.636175001346444,2.267292535540995,-2.1894691582714003,-4.719687937276818,-5.517635662315265
-5.498433588612779,4.610670039212198,2.289772983016861,-2.186444132270636,-4.719571039274973,-5.495970192149067
-5.5224705351950805,4.585752930317753,2.3109231857554953,-2.18267672327333,-4.719460886696102,-5.471938612989632
-5.548833728109579,4.561665885985628,2.3306139492655507,-2.1782799546515546,-4.719358178643204,-5.445583972408971
-5.577428389438781,4.53868249952714,2.348719193305406,-2.1734013463733666,-4.719263589988817,-5.417000536311606
-5.608100571366231,4.517104535348586,2.3651182567541205,-2.168222008778079,-4.719177765694568,-5.386341598647119
-5.640631108433909,4.497255842838983,2.379698144254294,-2.162952802967868,-4.719101315096121,-5.3538255408612345
-5.674732632457882,4.479472741674294,2.392355730627711,-2.157826930354574,-4.719034805513406,-5.319738843927226
-5.710050920718605,4.464090820464051,2.402999771906803,-2.153088742132206,-4.718978754441827,-5.284434783801392
-5.746171583480903,4.451428644971737,2.4115525879453568,-2.148979128853806,-4.718933544959101,-5.248327185894875
-5.782632659475898,4.441769487106565,2.4179513600674714,-2.1457185519293134,-4.718899787855368,-5.211875986757537
-5.818942393663201,4.435342954436857,2.4221489546971755,-2.1434894860449756,-4.7188775403835725,-5.175573465140841
-5.854601407189199,4.432308527776356,2.4241144627034985,-2.142420506453117,-4.718867117335625,-5.13991791317519
-5.889126405295213,4.432743434434719,2.4238334168683786,-2.1425743749916086,-4.718868607218027,-5.105392420938316
-5.922073090306534,4.436636530131352,2.4213078825760546,-2.143942012633899,-4.718881986343832,-5.072441374985317
-5.953055459800438,4.4438891892891705,2.416556447666645,-2.1464433796960973,-4.7189071200787085,-5.041451152227037
-5.981759480829038,4.454323055075312,2.4096141077101003,-2.1499351113492216,-4.718943769785977,-5.012736408586325
-6.007950160495161,4.467693447020693,2.4005319792182824,-2.1542236482233053,-4.718991760772789,-4.986532095219278
-6.031471941252362,4.48370651301701,2.389376692293582,-2.1590817485559213,-4.719050471976316,-4.962995846715079
