-0.286912285;-0.782646407;0.23069757;2.966540056;-0.081136413;-0.034871255
-0.286892598;-0.782632426;0.230660788;2.966601786;-0.081159078;-0.0348881
-0.286894413;-0.782651389;0.230694406;2.966565636;-0.081121033;-0.034879611
-0.286885792;-0.782651829;0.230692494;2.966541362;-0.081157781;-0.034895836
-0.286924885;-0.782642462;0.230697567;2.966544872;-0.081123621;-0.034928701
-0.286874405;-0.782649337;0.23074163;2.966480708;-0.081136867;-0.034887473
-0.286885682;-0.782637305;0.230672711;2.966616627;-0.081144564;-0.034919409
-0.286904258;-0.782636992;0.230681153;2.966591015;-0.081160181;-0.034910705
-0.286912464;-0.782633397;0.230692516;2.966565178;-0.081175758;-0.034899174
-0.286893126;-0.782643177;0.230661657;2.966611807;-0.081157548;-0.034868022
-0.286911557;-0.782634781;0.230682768;2.966575084;-0.081192115;-0.034877745
-0.286902867;-0.782628006;0.230659237;2.966613977;-0.081196229;-0.034903425
-0.28689203;-0.782636095;0.230675878;2.966588737;-0.081139339;-0.03487403
-0.286859027;-0.782652512;0.230694073;2.966547806;-0.081058988;-0.034789176
-0.286912048;-0.782638027;0.230697529;2.966564919;-0.081156351;-0.034882769
-0.286873877;-0.782653472;0.230676481;2.966600574;-0.081084785;-0.034852503
-0.286892485;-0.782645862;0.230666372;2.966573887;-0.081173103;-0.03485569
-0.286899701;-0.782636485;0.230690906;2.96657327;-0.081171028;-0.034840782
-0.286871963;-0.782633747;0.230665464;2.966590555;-0.081086494;-0.034872673
-0.286883345;-0.782657669;0.230699122;2.966527968;-0.081081554;-0.034851128
-0.286882435;-0.782644581;0.230661033;2.966575336;-0.081137846;-0.034855741
-0.286899237;-0.782667416;0.230694421;2.966519219;-0.081159086;-0.034920631
-0.286883415;-0.782644182;0.230681155;2.966590313;-0.081085841;-0.034875463
-0.286901141;-0.782638375;0.230682769;2.966574128;-0.081172809;-0.034858654
-0.286886289;-0.782655109;0.230707318;2.966532552;-0.081068622;-0.034905607
-0.286912882;-0.78264334;0.230704155;2.96655307;-0.081156088;-0.034884858
-0.286936755;-0.782611439;0.230677124;2.96659839;-0.081226984;-0.03486193
-0.286901975;-0.782643688;0.230689394;2.96656349;-0.081137188;-0.034863827
-0.286884472;-0.782643406;0.23065948;2.966589825;-0.08114127;-0.03488879
-0.286904116;-0.782649996;0.230653498;2.966586059;-0.08121081;-0.03487097
-0.286920652;-0.78262977;0.230703817;2.966541631;-0.081137935;-0.034892036
-0.286904686;-0.782646579;0.230671445;2.966577376;-0.081158591;-0.034895454
-0.286888462;-0.782647581;0.230664817;2.966591478;-0.081199431;-0.034936906
-0.286891621;-0.782640588;0.230692518;2.966562042;-0.081172486;-0.034857735
-0.286893235;-0.782643654;0.230674569;2.966576414;-0.081139216;-0.034876262
-0.286890667;-0.782627289;0.230654164;2.966614133;-0.081104314;-0.034872941
-0.286884091;-0.782640991;0.230678978;2.966568574;-0.08106957;-0.034899315
-0.286895081;-0.782641271;0.230682766;2.966579061;-0.081142324;-0.034911476
-0.286893344;-0.782665814;0.230689774;2.966548735;-0.081133766;-0.034827411
-0.286932148;-0.782633077;0.230689392;2.966563841;-0.08122886;-0.034900641
-0.28691245;-0.782640155;0.230713544;2.966505238;-0.081155366;-0.034893916
-0.286922815;-0.782629708;0.230668303;2.966623379;-0.081267269;-0.034900981
-0.286902305;-0.78263164;0.230674264;2.966601415;-0.081176513;-0.034889442
-0.286892413;-0.782652559;0.230663249;2.966575588;-0.081082771;-0.034845631
-0.286889244;-0.782639479;0.230669233;2.96657293;-0.081134445;-0.034823492
-0.286918933;-0.782626009;0.230675878;2.966585122;-0.081226133;-0.034858023
-0.286887069;-0.782652863;0.230682744;2.966555733;-0.08112436;-0.034914305
-0.286894785;-0.782646376;0.230700692;2.966543434;-0.081104248;-0.034903518
-0.286917647;-0.782639025;0.230692499;2.966535104;-0.081167332;-0.034818362
-0.286912757;-0.782635048;0.230695617;2.966541496;-0.081175427;-0.034903621
-0.286872431;-0.782643935;0.230677429;2.966576906;-0.081084503;-0.034857163
-0.286922259;-0.782647092;0.230713945;2.966512343;-0.081260297;-0.034867736
-0.286891388;-0.782646038;0.230666373;2.96657499;-0.081100397;-0.034844164
-0.286894796;-0.782660594;0.230695997;2.966525879;-0.08119003;-0.034862547
-0.286899323;-0.782633851;0.23067743;2.966572056;-0.081206991;-0.034837867
-0.286902275;-0.782645727;0.230713905;2.966538455;-0.081189502;-0.034863306
-0.286903309;-0.782630735;0.230696924;2.966554285;-0.081194843;-0.034914311
-0.286912303;-0.782639329;0.230711993;2.966517697;-0.0811375;-0.034893265
-0.286891051;-0.782644005;0.230674571;2.966573161;-0.081153637;-0.034839448
-0.286910146;-0.782647139;0.230686272;2.966558656;-0.081204705;-0.034825397
-0.286920353;-0.782628086;0.230700653;2.966562128;-0.081245052;-0.034878187
-0.286893936;-0.782633773;0.230708224;2.966530345;-0.081194709;-0.034915583
-0.286881798;-0.782626815;0.230659198;2.966637547;-0.081159522;-0.034878334
-0.286890563;-0.782633854;0.230695376;2.966562523;-0.081172444;-0.034857726
-0.286931197;-0.782634079;0.230690944;2.966549445;-0.081262768;-0.034882026
-0.286904349;-0.782644546;0.230679643;2.966576164;-0.081193799;-0.034892311
-0.286893084;-0.782628527;0.230633114;2.966649873;-0.081179438;-0.034895468
-0.286907523;-0.782630223;0.230688731;2.966548522;-0.081169183;-0.034830904
-0.286932031;-0.782639392;0.230697569;2.96653882;-0.081226794;-0.03488723
-0.286903933;-0.782649176;0.230684657;2.966575299;-0.081192071;-0.034874364
-0.286893044;-0.782642447;0.230684319;2.966564572;-0.0811389;-0.034878426
-0.286884973;-0.782653977;0.230660146;2.966600453;-0.081122064;-0.034870259
-0.286923734;-0.782642542;0.230673356;2.966598971;-0.081247594;-0.034889212
-0.286887419;-0.782655317;0.230696017;2.966555724;-0.081124113;-0.034914112
-0.286917432;-0.78264346;0.230672993;2.966569745;-0.081163312;-0.034953581
-0.286933844;-0.782636874;0.230648782;2.966624237;-0.081249597;-0.03490568
-0.286895888;-0.782646497;0.230632018;2.96665289;-0.081090695;-0.034902913
-0.286904539;-0.782645753;0.230669894;2.966588612;-0.081176436;-0.034891689
-0.286891167;-0.782644869;0.230708893;2.96653702;-0.08117027;-0.034844263
-0.286892936;-0.78264197;0.230671406;2.966601794;-0.081103842;-0.034874841
-0.286892422;-0.782659736;0.230705748;2.966513822;-0.081115387;-0.034835639
-0.286902114;-0.782630433;0.230684013;2.966590178;-0.081158518;-0.034893147
-0.286908463;-0.782629223;0.230687179;2.966562287;-0.081153292;-0.03484777
-0.286891987;-0.782635713;0.230687177;2.966567487;-0.081067789;-0.034884615
-0.286900259;-0.78262556;0.230690036;2.966566395;-0.08112079;-0.034883064
-0.286891091;-0.782637095;0.230677429;2.966576183;-0.081119874;-0.034860247
-0.286892663;-0.782640031;0.230703817;2.966541493;-0.08112059;-0.034884296
-0.286884621;-0.782644483;0.230694067;2.966553211;-0.081157894;-0.034893688
-0.286918932;-0.782633267;0.230661659;2.966608679;-0.081189669;-0.034838914
-0.286896399;-0.782649443;0.230682744;2.966556595;-0.081106335;-0.034918962
-0.286921568;-0.782635815;0.23068778;2.966575188;-0.08120971;-0.034879063
-0.286868547;-0.782633446;0.230663916;2.966595997;-0.081152851;-0.034811432
-0.286904214;-0.782657938;0.230673397;2.966575319;-0.08113761;-0.034861514
-0.286886931;-0.782617878;0.230675237;2.966597214;-0.081171607;-0.034833651
-0.286896143;-0.782648141;0.23066828;2.966603818;-0.081125185;-0.034908467
-0.286897392;-0.782656002;0.230712391;2.966532895;-0.081105509;-0.034923021
-0.286914122;-0.782636846;0.230663268;2.966599586;-0.081249396;-0.034904034
-0.286891548;-0.782647284;0.230689395;2.966562521;-0.081117866;-0.034844561
-0.286910929;-0.782630639;0.230621403;2.966648786;-0.081158731;-0.034867799
-0.286910208;-0.782640444;0.230689395;2.966561192;-0.081170915;-0.034846103
-0.286883156;-0.782649282;0.230666372;2.966574854;-0.081137738;-0.03485569
-0.286901931;-0.782643306;0.230700694;2.966538596;-0.081172064;-0.034865131
-0.286892683;-0.782647457;0.230678032;2.966584969;-0.081208739;-0.03485007
-0.286882658;-0.782653181;0.230694047;2.966525543;-0.081152719;-0.034845063
-0.286901331;-0.782646762;0.230715519;2.966526626;-0.081134656;-0.034852521
-0.286885221;-0.782641198;0.230667677;2.96659297;-0.08108935;-0.034910935
-0.286882555;-0.782652738;0.230681197;2.966561673;-0.081135688;-0.034839995
-0.286892679;-0.782633157;0.230638127;2.966649021;-0.081177727;-0.034877696
-0.286910379;-0.782619891;0.230665463;2.966591057;-0.081140841;-0.034898136
-0.286910646;-0.782628873;0.230687177;2.966563724;-0.081191907;-0.034879959
-0.286884855;-0.782646073;0.230673018;2.966591171;-0.081087621;-0.034893336
-0.286902871;-0.782642306;0.230699142;2.966551754;-0.081173851;-0.034880456
-0.286901927;-0.782629006;0.230660788;2.966603859;-0.081105694;-0.034895838
-0.286895711;-0.782644955;0.230677669;2.966556603;-0.081106432;-0.034919096
-0.286886242;-0.782647938;0.230697528;2.966566835;-0.081159589;-0.034908791
-0.286910131;-0.78263267;0.230657931;2.966597933;-0.081191234;-0.034855919
-0.28689131;-0.782631395;0.230670538;2.966589824;-0.081121768;-0.034875622
-0.286903662;-0.782640058;0.230674569;2.966576172;-0.081193896;-0.034892445
-0.286910618;-0.782635781;0.230684319;2.966563137;-0.081154971;-0.034865503
-0.286886026;-0.782653419;0.230671445;2.966576888;-0.081158578;-0.034889287
-0.286897791;-0.782631515;0.230672717;2.966606736;-0.081205875;-0.034813559
-0.286885455;-0.782649796;0.230700692;2.966545006;-0.081051205;-0.03490506
-0.286903471;-0.782638851;0.230684318;2.966565541;-0.081158223;-0.034897692
-0.286925104;-0.782636591;0.230702241;2.966531933;-0.081196108;-0.034942524
-0.2868989;-0.782665382;0.23070262;2.966518612;-0.081176615;-0.034919029
-0.286929115;-0.782620824;0.230696926;2.966553593;-0.081155894;-0.034891405
