timestamp,actual_execution_time,target_execution_time,speed_scaling,robot_mode,safety_mode,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,script_control_line,wrench_calc_from_currents_0,wrench_calc_from_currents_1,wrench_calc_from_currents_2,wrench_calc_from_currents_3,wrench_calc_from_currents_4,wrench_calc_from_currents_5,motor_command,joint_position_deviation_ratio,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
2429.224,0.340524,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.3078682069579,-16.3824330696466,17.7605694585398,3.93433004447653,-0.0257669061972564,-0.942216603196658,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72766048112978,-2.01132184663881,-1.85745078722109,-0.666569534932272,-4.72135204473604,-3.24604636827578,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.28688728813673,-0.782646991714238,0.230687417301537,2.96654462347876,-0.081143458069444,-0.0349327846426027,0,0,0,0,0,0,0,0,0,0,0,0
2429.232,0.331021,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.96715839557146,-16.9151065397249,16.9080069147476,3.7807609860946,0.0764366197691093,-0.898424769746489,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01132184663881,-1.85742694536318,-0.666545693074362,-4.7214118877994,-3.24604636827578,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.28690403185709,-0.782654974234094,0.230703765348203,2.96650349075524,-0.081168427659139,-0.0350310414534038,0,0,0,0,0,0,0,0,0,0,0,0
2429.24,0.339084,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.44345412262778,-16.9575151657062,16.7299820438844,3.75582151398116,0.0100572178178022,-0.857093483644445,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01136953035464,-1.85743886629214,-0.666557614003317,-4.721363965665,-3.24603444734682,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286899446540907,-0.782654366608331,0.230656595848415,2.9665686516991,-0.0811812772627312,-0.0349459914997475,0,0,0,0,0,0,0,0,0,0,0,0
2429.248,0.332112,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.65942731951521,-17.1606953715188,16.648118826633,3.79784079098614,0.00551229050773889,-0.943905335309656,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72772008577456,-2.0112980047809,-1.85745078722109,-0.666557614003317,-4.721363965665,-3.24603444734682,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286934788770114,-0.782628126062557,0.230708465333575,2.9665079993199,-0.0812503873305983,-0.0349630511011823,0,0,0,0,0,0,0,0,0,0,0,0
2429.256,0.329844,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.61240347946941,-14.8200911844122,18.7761852581686,3.92967281581909,0.00503681434493006,-0.803855884274856,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.0112980047809,-1.85743886629214,-0.666569534932272,-4.7214118877994,-3.24602228799929,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286902523886091,-0.782645594178316,0.230713536547917,2.96651411335441,-0.0812040999534323,-0.0350257188413157,0,0,0,0,0,0,0,0,0,0,0,0
2429.264,0.331584,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,4.19737171088754,-15.1490059145,18.2295273856208,3.80103215288286,0.0113498599323893,-0.858653897367941,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72768432298769,-2.01135760942568,-1.85745078722109,-0.666569534932272,-4.72137600580324,-3.24599844614138,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286908702686145,-0.78264342398161,0.230658168216255,2.96657963715884,-0.0812541024670333,-0.0349584533622916,0,0,0,0,0,0,0,0,0,0,0,0
2429.272,0.332557,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.63094528005722,-15.9420631829617,17.4501291554657,3.78826054775366,0.00207818209576507,-0.856577564003055,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01130992570986,-1.85743886629214,-0.666557614003317,-4.7213400045978,-3.24602228799929,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286896310696389,-0.782648678534083,0.230705343527593,2.96650617459887,-0.0811944725868084,-0.0349199624800377,0,0,0,0,0,0,0,0,0,0,0,0
2429.28,0.34248,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,5.12370336541573,-14.100997905684,19.6196197966145,3.99068087403583,0.039703606508371,-0.92662287206144,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72769624391665,-2.01132184663881,-1.85743886629214,-0.666569534932272,-4.72137600580324,-3.24597436586489,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286918294934861,-0.782641694143031,0.230694040879398,2.96653067286813,-0.0813062885822292,-0.0349654576495369,0,0,0,0,0,0,0,0,0,0,0,0
2429.288,0.331752,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.44322978118993,-16.4659511355247,16.9617658697926,3.76671980898006,0.0246563050122916,-0.860037738544042,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01136953035464,-1.85745078722109,-0.666557614003317,-4.7213879267322,-3.24604636827578,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.286900796132591,-0.782648702897222,0.230649968962904,2.96658375405206,-0.0811671189468178,-0.0349807172789238,0,0,0,0,0,0,0,0,0,0,0,0
2429.296,0.33138,8,0,7,1,1,0.1,0,0,0,0,0,0,0,0,0,0,3.97386616005776,-16.9881401933819,16.840440792286,3.8317912222927,-0.0157224692886808,-0.854670857210647,11,0,-1.72769624391665,-2.01136953035464,-1.85741502443422,-0.666605297719139,-4.7213160435306,-3.24603444734682,-1.72767240205874,-2.01132184663881,-1.8574631849872,-0.666569534932272,-4.7213400045978,-3.24601036707033,0,0,0,0,0,0,0,0,0,0,0,0,-0.286914821023607,-0.782655550814712,0.230663646928533,2.96658629960679,-0.0812102690499988,-0.0348738152905294,-0.28689465368974,-0.782638221933764,0.23068052790578,2.96655342482949,-0.0812131689213911,-0.0349097738961793,0,0,0,0,0,0,0,0,0,0,0,0
