-1.727660481;-2.011321847;-1.857450787;-0.666569535;-4.721352045;-3.246046368
-1.727672402;-2.011321847;-1.857426945;-0.666545693;-4.721411888;-3.246046368
-1.727672402;-2.01136953;-1.857438866;-0.666557614;-4.721363966;-3.246034447
-1.727720086;-2.011298005;-1.857450787;-0.666557614;-4.721363966;-3.246034447
-1.727672402;-2.011298005;-1.857438866;-0.666569535;-4.721411888;-3.246022288
-1.727684323;-2.011357609;-1.857450787;-0.666569535;-4.721376006;-3.245998446
-1.727672402;-2.011309926;-1.857438866;-0.666557614;-4.721340005;-3.246022288
-1.727696244;-2.011321847;-1.857438866;-0.666569535;-4.721376006;-3.245974366
-1.727672402;-2.01136953;-1.857450787;-0.666557614;-4.721387927;-3.246046368
-1.727672402;-2.011321847;-1.857463185;-0.666569535;-4.721340005;-3.246010367
-1.727672402;-2.011309926;-1.857463185;-0.666557614;-4.721376006;-3.245986287
-1.727672402;-2.011333768;-1.857450787;-0.666557614;-4.721363966;-3.246022288
-1.727672402;-2.011357609;-1.857450787;-0.666569535;-4.721387927;-3.246022288
-1.727684323;-2.011309926;-1.857426945;-0.666581456;-4.721363966;-3.246022288
-1.727684323;-2.011345688;-1.857450787;-0.666593377;-4.721423928;-3.245998446
-1.727684323;-2.011345688;-1.857463185;-0.666569535;-4.721411888;-3.246010367
-1.727672402;-2.011357609;-1.857450787;-0.666581456;-4.721411888;-3.246022288
-1.727660481;-2.011309926;-1.857463185;-0.666569535;-4.721352045;-3.246010367
-1.727684323;-2.011321847;-1.857475583;-0.666545693;-4.721411888;-3.246058289
-1.727696244;-2.011321847;-1.857487504;-0.666569535;-4.721423928;-3.245962445
-1.727660481;-2.011333768;-1.857450787;-0.666581456;-4.721376006;-3.246010367
-1.727684323;-2.011309926;-1.857426945;-0.666569535;-4.721363966;-3.245998446
-1.727672402;-2.011321847;-1.857475583;-0.666557614;-4.721376006;-3.246022288
-1.727696244;-2.011321847;-1.857426945;-0.666545693;-4.721376006;-3.245974366
-1.727696244;-2.011345688;-1.857475583;-0.666581456;-4.721423928;-3.245974366
-1.727696244;-2.011345688;-1.857463185;-0.666557614;-4.721411888;-3.246034447
-1.727660481;-2.011357609;-1.857438866;-0.666605298;-4.721411888;-3.246022288
-1.727672402;-2.011333768;-1.857450787;-0.666581456;-4.721411888;-3.245986287
-1.727672402;-2.011333768;-1.857463185;-0.666545693;-4.721411888;-3.246058289
-1.727684323;-2.011357609;-1.857450787;-0.666581456;-4.721411888;-3.245998446
-1.727660481;-2.011321847;-1.857450787;-0.666581456;-4.721411888;-3.246046368
-1.727720086;-2.011321847;-1.857450787;-0.666581456;-4.721411888;-3.245998446
-1.727660481;-2.011321847;-1.857463185;-0.666545693;-4.721435849;-3.245998446
-1.727732484;-2.011333768;-1.857475583;-0.666569535;-4.721387927;-3.246010367
-1.727672402;-2.011298005;-1.857463185;-0.666533772;-4.721376006;-3.246010367
-1.727684323;-2.011321847;-1.857450787;-0.666569535;-4.721411888;-3.246034447
-1.727672402;-2.011286084;-1.857426945;-0.666569535;-4.721376006;-3.246010367
-1.727660481;-2.011321847;-1.857426945;-0.666557614;-4.721376006;-3.246010367
-1.727684323;-2.011309926;-1.857450787;-0.666557614;-4.721376006;-3.246022288
-1.727696244;-2.011321847;-1.857463185;-0.666581456;-4.721411888;-3.245962445
-1.727696244;-2.011357609;-1.857415024;-0.666569535;-4.721340005;-3.246034447
-1.727672402;-2.011333768;-1.857438866;-0.666581456;-4.721411888;-3.246010367
-1.727660481;-2.011321847;-1.857463185;-0.666569535;-4.721376006;-3.246010367
-1.727684323;-2.011321847;-1.857475583;-0.666569535;-4.721376006;-3.246010367
-1.727636162;-2.011321847;-1.857475583;-0.666557614;-4.721376006;-3.246022288
-1.727708165;-2.011298005;-1.857499425;-0.666569535;-4.721411888;-3.245998446
-1.727696244;-2.011298005;-1.857438866;-0.666533772;-4.721423928;-3.245998446
-1.727684323;-2.011309926;-1.857463185;-0.666557614;-4.721376006;-3.245986287
-1.72764856;-2.011333768;-1.857438866;-0.666569535;-4.721411888;-3.246046368
-1.727696244;-2.011309926;-1.857450787;-0.666557614;-4.721363966;-3.246010367
-1.727708165;-2.011333768;-1.857463185;-0.666557614;-4.721376006;-3.246034447
-1.727684323;-2.011381928;-1.857450787;-0.666545693;-4.721376006;-3.246010367
-1.727672402;-2.011309926;-1.857450787;-0.666581456;-4.721387927;-3.245998446
-1.727696244;-2.011345688;-1.857438866;-0.666581456;-4.721411888;-3.245974366
-1.727720086;-2.011333768;-1.857450787;-0.666593377;-4.721376006;-3.246034447
-1.727696244;-2.011345688;-1.857475583;-0.666545693;-4.721411888;-3.245962445
-1.72764856;-2.011321847;-1.857463185;-0.666581456;-4.721435849;-3.245998446
-1.727684323;-2.011345688;-1.857438866;-0.666581456;-4.721363966;-3.245998446
-1.727672402;-2.011298005;-1.857463185;-0.666569535;-4.721447889;-3.246010367
-1.727684323;-2.011333768;-1.857450787;-0.666593377;-4.721363966;-3.246034447
-1.727684323;-2.011321847;-1.857450787;-0.666581456;-4.721423928;-3.245998446
-1.727696244;-2.011345688;-1.857463185;-0.666569535;-4.721411888;-3.246034447
-1.727696244;-2.011321847;-1.857463185;-0.666581456;-4.721363966;-3.246022288
-1.727660481;-2.011345688;-1.857450787;-0.666581456;-4.721387927;-3.246046368
-1.727660481;-2.01136953;-1.857426945;-0.666581456;-4.721435849;-3.245986287
-1.727672402;-2.011345688;-1.857475583;-0.666557614;-4.721376006;-3.245998446
-1.727684323;-2.011333768;-1.857426945;-0.666533772;-4.721376006;-3.246022288
-1.727672402;-2.011298005;-1.857463185;-0.666485612;-4.721387927;-3.245974366
-1.727696244;-2.011321847;-1.857450787;-0.666473691;-4.721411888;-3.246034447
-1.727696244;-2.011333768;-1.857438866;-0.66646177;-4.721376006;-3.246022288
-1.727672402;-2.011298005;-1.857438866;-0.666413609;-4.721387927;-3.246034447
-1.727660481;-2.011309926;-1.857463185;-0.666354005;-4.721363966;-3.245986287
-1.727660481;-2.011345688;-1.857403104;-0.666245763;-4.721376006;-3.245998446
-1.727672402;-2.011357609;-1.857450787;-0.666198079;-4.721376006;-3.246010367
-1.727684323;-2.011321847;-1.857463185;-0.666102235;-4.721376006;-3.245986287
-1.727672402;-2.011333768;-1.857475583;-0.665970151;-4.721376006;-3.245998446
-1.727672402;-2.011273686;-1.857450787;-0.665826146;-4.721435849;-3.246010367
-1.727672402;-2.011309926;-1.857463185;-0.66567022;-4.721423928;-3.246058289
-1.727696244;-2.011286084;-1.857475583;-0.665502373;-4.721411888;-3.246034447
-1.727696244;-2.011321847;-1.857438866;-0.665322606;-4.721376006;-3.246022288
-1.727684323;-2.011333768;-1.857426945;-0.665083234;-4.721423928;-3.245986287
-1.727708165;-2.011333768;-1.857450787;-0.664867703;-4.721411888;-3.245998446
-1.727684323;-2.011309926;-1.857438866;-0.664604012;-4.721411888;-3.246010367
-1.727696244;-2.011333768;-1.857438866;-0.664268796;-4.721352045;-3.246034447
-1.727696244;-2.011321847;-1.857487504;-0.663896863;-4.721411888;-3.245986287
-1.727660481;-2.011381928;-1.857426945;-0.663501565;-4.721411888;-3.246010367
-1.727660481;-2.011357609;-1.857475583;-0.662998501;-4.721363966;-3.245998446
-1.727720086;-2.011345688;-1.857499425;-0.662530724;-4.721411888;-3.246022288
-1.727684323;-2.011309926;-1.857438866;-0.661931817;-4.721376006;-3.245998446
-1.72764856;-2.011321847;-1.857463185;-0.661356274;-4.721363966;-3.246022288
-1.727672402;-2.011333768;-1.857450787;-0.660613839;-4.721376006;-3.24607021
-1.727660481;-2.011381928;-1.857463185;-0.659882371;-4.721363966;-3.246022288
-1.727696244;-2.011345688;-1.857475583;-0.659043614;-4.721376006;-3.246022288
-1.727672402;-2.011333768;-1.857450787;-0.658169095;-4.721387927;-3.245998446
-1.727636162;-2.011309926;-1.857475583;-0.657210652;-4.721423928;-3.246022288
-1.727696244;-2.011321847;-1.857463185;-0.656155888;-4.721387927;-3.246034447
-1.727672402;-2.011321847;-1.857463185;-0.65504152;-4.721387927;-3.246022288
-1.727696244;-2.011321847;-1.857426945;-0.65386707;-4.721363966;-3.246010367
-1.727684323;-2.011345688;-1.857450787;-0.652536694;-4.721387927;-3.246010367
-1.727684323;-2.011309926;-1.857450787;-0.651182477;-4.721376006;-3.245986287
-1.727696244;-2.011309926;-1.857463185;-0.649612729;-4.721352045;-3.246010367
-1.727696244;-2.01136953;-1.857438866;-0.647982899;-4.721376006;-3.245974366
-1.727684323;-2.011309926;-1.857475583;-0.646269623;-4.721411888;-3.246022288
-1.727708165;-2.011321847;-1.857438866;-0.644424264;-4.721387927;-3.246010367
-1.72764856;-2.011298005;-1.857426945;-0.642386738;-4.721411888;-3.246058289
-1.727696244;-2.011321847;-1.857450787;-0.640253846;-4.721447889;-3.246058289
-1.727696244;-2.011309926;-1.857438866;-0.637988869;-4.721423928;-3.246010367
