-0.014106,-0.052234,0.0045742,3.0486E-17,-0.27459,-2.2065E-16
-0.014106,-0.052209,0.0045741,3.0488E-17,-0.27461,-2.2065E-16
-0.014106,-0.052185,0.004574,3.049E-17,-0.27463,-2.2065E-16
-0.014107,-0.05216,0.0045739,3.0493E-17,-0.27465,-2.2065E-16
-0.014107,-0.052135,0.0045738,2.6585E-16,-0.27467,-1.8812E-16
-0.014107,-0.05211,0.0045737,2.6585E-16,-0.27469,-1.8812E-16
-0.014107,-0.052086,0.0045737,5.0121E-16,-0.27471,-1.5558E-16
-0.014108,-0.052061,0.0045736,3.0501E-17,-0.27473,-2.2065E-16
-0.014108,-0.052036,0.0045735,-2.0485E-16,-0.27475,-2.5318E-16
-0.014108,-0.052011,0.0045734,3.0506E-17,-0.27477,-2.2065E-16
-0.014109,-0.051987,0.0045733,3.0508E-17,-0.27479,-2.2065E-16
-0.014109,-0.051962,0.0045733,3.051E-17,-0.27481,-2.2065E-16
-0.014109,-0.051937,0.0045732,3.0513E-17,-0.27483,-2.2065E-16
-0.014109,-0.051912,0.0045731,2.6587E-16,-0.27485,-1.881E-16
-0.01411,-0.051888,0.004573,-2.0484E-16,-0.27487,-2.532E-16
-0.01411,-0.051863,0.0045729,3.0519E-17,-0.27489,-2.2064E-16
-0.01411,-0.051838,0.0045728,-2.0483E-16,-0.27491,-2.532E-16
-0.014111,-0.051813,0.0045728,-2.0483E-16,-0.27493,-2.532E-16
-0.014111,-0.051789,0.0045727,-4.4018E-16,-0.27495,-2.8577E-16
-0.014111,-0.051764,0.0045726,-2.0483E-16,-0.27497,-2.5321E-16
-0.014111,-0.051739,0.0045725,3.053E-17,-0.27499,-2.2064E-16
-0.014112,-0.051714,0.0045724,3.0533E-17,-0.27501,-2.2064E-16
-0.014112,-0.05169,0.0045724,2.6589E-16,-0.27503,-1.8807E-16
-0.014112,-0.051665,0.0045723,3.0537E-17,-0.27505,-2.2064E-16
-0.014113,-0.05164,0.0045722,3.0539E-17,-0.27507,-2.2064E-16
-0.014113,-0.051615,0.0045721,3.0541E-17,-0.27509,-2.2064E-16
-0.014113,-0.051591,0.004572,3.0544E-17,-0.27511,-2.2064E-16
-0.014114,-0.051566,0.0045719,-2.0481E-16,-0.27513,-2.5322E-16
-0.014114,-0.051541,0.0045719,3.0548E-17,-0.27515,-2.2064E-16
-0.014114,-0.051517,0.0045718,2.659E-16,-0.27517,-1.8805E-16
-0.014114,-0.051492,0.0045717,3.0553E-17,-0.27519,-2.2064E-16
-0.014115,-0.051467,0.0045716,-2.048E-16,-0.27521,-2.5323E-16
-0.014115,-0.051442,0.0045715,2.6591E-16,-0.27523,-1.8805E-16
-0.014115,-0.051418,0.0045714,3.0559E-17,-0.27525,-2.2064E-16
-0.014116,-0.051393,0.0045714,-2.0479E-16,-0.27527,-2.5324E-16
-0.014116,-0.051368,0.0045713,3.0564E-17,-0.27529,-2.2064E-16
-0.014116,-0.051343,0.0045712,3.0566E-17,-0.27531,-2.2064E-16
-0.014116,-0.051319,0.0045711,3.0568E-17,-0.27533,-2.2064E-16
-0.014117,-0.051294,0.004571,-2.0478E-16,-0.27535,-2.5325E-16
-0.014117,-0.051269,0.004571,3.0573E-17,-0.27537,-2.2064E-16
-0.014117,-0.051244,0.0045709,2.6592E-16,-0.27539,-1.8803E-16
-0.014118,-0.05122,0.0045708,3.0577E-17,-0.27541,-2.2064E-16
-0.014118,-0.051195,0.0045707,5.0128E-16,-0.27543,-1.554E-16
-0.014118,-0.05117,0.0045706,2.6593E-16,-0.27545,-1.8802E-16
-0.014118,-0.051145,0.0045705,3.0584E-17,-0.27547,-2.2064E-16
-0.014119,-0.051121,0.0045705,2.6593E-16,-0.27549,-1.8801E-16
-0.014119,-0.051096,0.0045704,-2.0476E-16,-0.27551,-2.5327E-16
-0.014119,-0.051071,0.0045703,-4.401E-16,-0.27553,-2.859E-16
-0.01412,-0.051046,0.0045702,-2.0475E-16,-0.27555,-2.5327E-16
-0.01412,-0.051022,0.0045701,3.0595E-17,-0.27557,-2.2064E-16
-0.01412,-0.050997,0.00457,3.0597E-17,-0.27559,-2.2064E-16
-0.01412,-0.050997,0.00457,3.0597E-17,-0.27559,-2.2064E-16
-0.015767,-0.051129,0.0040001,2.7721E-16,-0.39075,-1.7294E-16
-0.017338,-0.051261,0.0032447,5.6168E-17,-0.50591,-2.1729E-16
-0.018811,-0.051393,0.0023138,2.9814E-16,-0.62107,-1.4131E-16
-0.020167,-0.051525,0.0012198,-1.4431E-16,-0.73623,-2.9911E-16
-0.021389,-0.051657,-0.000022769,3.1689E-16,-0.85139,-1.0764E-16
-0.02246,-0.051789,-0.0013976,3.2542E-16,-0.96655,-9.002E-17
-0.023366,-0.051921,-0.0028863,1.2009E-16,-1.0817,-1.9996E-16
-0.024095,-0.052053,-0.0044693,5.4863E-16,-1.1969,8.8594E-17
-0.024637,-0.052185,-0.0061255,1.4566E-16,-1.312,-1.8924E-16
-0.024986,-0.052317,-0.0078331,1.5845E-16,-1.4272,-1.8301E-16
-0.025135,-0.052449,-0.0095694,1.7124E-16,-1.5424,-1.7618E-16
-0.025085,-0.052581,-0.011311,1.8402E-16,-1.6575,-1.6872E-16
-0.024834,-0.052712,-0.013036,3.6812E-16,-1.7727,4.932E-17
-0.024387,-0.052844,-0.01472,4.7653E-17,-1.8878,-3.7538E-16
-0.023749,-0.052976,-0.016342,2.2238E-16,-2.003,-1.4232E-16
-0.022929,-0.053108,-0.01788,2.3516E-16,-2.1182,-1.3207E-16
-0.021938,-0.05324,-0.019314,3.7706E-16,-2.2333,1.4344E-16
-0.020789,-0.053372,-0.020624,2.6073E-16,-2.3485,-1.0918E-16
-0.019497,-0.053504,-0.021793,3.7639E-16,-2.4636,1.9531E-16
-0.018079,-0.053636,-0.022806,2.863E-16,-2.5788,-8.2762E-17
-0.016554,-0.053768,-0.02365,2.9909E-16,-2.694,-6.8083E-17
-0.014942,-0.0539,-0.024312,3.1187E-16,-2.8091,-5.2329E-17
-0.013265,-0.054032,-0.024785,3.2466E-16,-2.9243,-3.5417E-17
-0.011544,-0.054164,-0.025062,3.5585E-16,-3.0394,3.4269E-16
-0.0098032,-0.054296,-0.02514,-3.4734E-16,3.1286,-2.2578E-18
-0.0080648,-0.054428,-0.025017,-3.3456E-16,3.0134,-2.1468E-17
-0.006352,-0.05456,-0.024695,-3.6374E-16,2.8983,3.0388E-16
-0.0046876,-0.054692,-0.024179,-3.687E-16,2.7831,2.736E-16
-0.0030936,-0.054824,-0.023475,-2.962E-16,2.668,-7.1488E-17
-0.001591,-0.054956,-0.022592,-3.7508E-16,2.5528,2.1638E-16
-0.00019985,-0.055088,-0.021542,-1.6461E-16,2.4376,-3.8807E-16
