,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,1.2174355932702308,-1.3993776385074186,1.9939777306529798,-0.6006807432791034,-5.061075122534235,-2.420208139700167,0.0
1,1.2216262430177882,-1.3977021417587254,1.9918148163964196,-0.6001103498208726,-5.057109678882374,-2.4152081397001672,1.0
2,1.2341981922604603,-1.3926756515126453,1.9853260736267382,-0.5983991694461805,-5.04521334792679,-2.400208139700167,2.0
3,1.255146385914394,-1.3842941206721784,1.9745050732085245,-0.5955454067556929,-5.025391325035447,-2.375208133159792,3.0
4,1.2840801285069277,-1.3722448574364263,1.9588550695600386,-0.591410339997108,-4.998045141203987,-2.3402077128484606,4.0
5,1.318653402428776,-1.356797817406698,1.9385918751841473,-0.586039837639741,-4.965440088331766,-2.2973412274464367,5.0
6,1.3535599882594993,-1.3399954824592357,1.9162867956767309,-0.5800721871865281,-4.932602839673548,-2.252797411104479,6.0
7,1.3868563064685455,-1.3227639967564908,1.8931241235064658,-0.5737905391416057,-4.901362563748856,-2.208991707016055,7.0
8,1.4124794394367275,-1.3086631542029075,1.8739453696918003,-0.5685077573099706,-4.877378227569741,-2.1743258092515196,8.0
9,1.4303188693654096,-1.2983883260527596,1.8598441492514144,-0.5645739981918473,-4.860710329717301,-2.149659419296739,9.0
10,1.440981904892197,-1.292060544968624,1.8511107435650302,-0.5621185588325678,-4.850759990202516,-2.1349783710013157,10.0
11,1.4507109827368956,-1.2862405985199385,1.8430663581137976,-0.5598522455912974,-4.84168427679631,-2.130238174753433,11.0
12,1.4603728859753096,-1.2804608087211722,1.8350774723947885,-0.5576015664665304,-4.8326712196522585,-2.1354964739969398,12.0
13,1.4671366202241733,-1.2764146837198285,1.829484870229102,-0.5560259815495693,-4.82636169633257,-2.1507475438481185,13.0
14,1.4680947637433477,-1.2758414539784335,1.8286925338972806,-0.5558027557851181,-4.825467880100485,-2.1747900123516772,14.0
