,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.2198165641686598,-2.181791440892942,-1.9357322168021003,0.9448627065572365,1.2540459205902688,0.3264698167415179,0.0
1,-1.2196365338204769,-2.1814722801284177,-1.9359845870395203,0.945047989123721,1.253843368933812,0.33146981674151793,0.2
2,-1.2190964427759274,-2.180514797834843,-1.9367416977517802,0.9456038368231746,1.2532357139644419,0.34646981674151794,0.4
3,-1.218196291035012,-2.1789189940122182,-1.9380035489388798,0.9465302496555972,1.252222955682158,0.3714698167415179,0.6000000000000001
4,-1.2169360293976246,-2.17668485406627,-1.939770121010375,0.947827156424148,1.2508047951922237,0.4064698150531009,0.8
5,-1.2153048844870866,-2.1738091639614123,-1.942037146571895,0.9494789978427334,1.2489158447609903,0.4514697870366516,1.0
6,-1.2132854432868194,-2.1702867263670482,-1.9447977312579097,0.951460629590291,1.246450426471423,0.5064697396315516,1.2
7,-1.210862220843714,-2.166112733479939,-1.9480458871145623,0.9537488159948975,1.243314660388478,0.5714696631960245,1.4
8,-1.208017555698226,-2.161275548232533,-1.951779530114531,0.9562882596195612,1.239404750694323,0.6464695431901538,1.6
9,-1.2047309890003222,-2.155762638383775,-1.9559954870865184,0.9590193089599417,1.2346000192818387,0.7314693768660327,1.8
10,-1.2009811378218656,-2.1495530470841797,-1.9606957695785634,0.9618418961482753,1.2287801066020627,0.8264691462064833,2.0
11,-1.1970482241957174,-2.143117358961749,-1.965514829222537,0.9644563311363505,1.2223259527336108,0.9240192774841927,2.2
12,-1.193442650958984,-2.1372690676069888,-1.9698497772797263,0.9665202208838952,1.2161339160783395,1.011756768734406,2.4
13,-1.190196029607541,-2.1320358681847265,-1.9736944618542713,0.9681013108854355,1.2103582969814184,1.0894942502127951,2.6
14,-1.1873291289775658,-2.1274326353113446,-1.9770505637702775,0.9692704087846877,1.2051201665124296,1.1572317043011693,2.8
15,-1.184858405990784,-2.1234761711322228,-1.9799164640471818,0.9701082497668949,1.2005108316575281,1.2149690505970339,3.0
16,-1.1827982165015214,-2.120180194278133,-1.982291224330543,0.9706806207650871,1.1966109906657056,1.2627063513170231,3.2
17,-1.1811584828111528,-2.1175587201503756,-1.9841719187097864,0.9710556214139281,1.193471451680363,1.3004436317053383,3.4
18,-1.1799400574834578,-2.1156054039845467,-1.9855615289017192,0.971209936422776,1.1912064833402738,1.3282715359992652,3.6
19,-1.178726025373145,-2.113191126413352,-1.9867557970926222,0.9655799410203649,1.195345501943293,1.3509307588971669,3.8
20,-1.1776450015480544,-2.1104934310113053,-1.9875985771897657,0.9538175914733773,1.2065213191085074,1.3652333816479532,4.0
21,-1.176919051533948,-2.1081876076820163,-1.9879655203537745,0.9398311140868721,1.2207823669214162,1.3695398744657032,4.2
22,-1.1766526244915156,-2.106663000872195,-1.9878270198463077,0.9263421796289197,1.2352895840511602,1.3638479603558011,4.4
23,-1.176632524438484,-2.105240204003485,-1.9872899387543868,0.9092157213482107,1.2542616964884956,1.3493983969361503,4.6
24,-1.176601829859884,-2.103067465939028,-1.9864697678938938,0.8830620878716573,1.2832338089258313,1.3273326213169474,4.8
25,-1.1765605407557147,-2.1001447866788236,-1.9853665072648286,0.8478812791992583,1.3222059213631676,1.2976506334981919,5.0
26,-1.1765086571259769,-2.0964721662228727,-1.9839801568671913,0.8036732953310128,1.3711780338005064,1.2603524334798824,5.2
27,-1.1764461789706697,-2.0920496045711743,-1.9823107167009817,0.7504381362669197,1.4301501462378488,1.2154380212620184,5.4
28,-1.1763731062897935,-2.086877101723729,-1.9803581867662001,0.6881758020069796,1.4991222586751936,1.1629073968446002,5.6
29,-1.1762894390833487,-2.0809546576805364,-1.978122567062846,0.6168862925511932,1.5780943711125404,1.1027605602276287,5.8
30,-1.176195177351335,-2.0742822724415966,-1.97560385759092,0.5365696078995608,1.6670664835498887,1.0349975114111039,6.0
31,-1.1760903210937526,-2.06685994600691,-1.9728020583504218,0.44722574805208165,1.7660385959872396,0.959618250395025,6.2
32,-1.175974870310601,-2.0586876783764763,-1.9697171693413513,0.3488547130087574,1.8750107084245908,0.8766227771793936,6.4
33,-1.1758488250018804,-2.0497654695502954,-1.966349190563709,0.2414565027695882,1.9939828208619428,0.78601109176421,6.6
34,-1.1757121851675911,-2.0400933195283675,-1.9626981220174944,0.1250311173345704,2.122954933299299,0.6877831941494708,6.8
35,-1.1755649508077328,-2.029671228310692,-1.9587639637027074,-0.00042144329629434374,2.261927045736658,0.5819390843351777,7.0
36,-1.1754071219223055,-2.01849919589727,-1.9545467156193483,-0.13490117912300748,2.4108991581740216,0.46847876232132907,7.2
37,-1.1752386985113095,-2.0065772222881004,-1.9500463777674168,-0.2784080901455682,2.569871270611388,0.3474022281079261,7.4
38,-1.1750596805747442,-1.9939053074831836,-1.9452629501469136,-0.43094217636397636,2.7388433830487577,0.2187094816949684,7.6
39,-1.1748700681126105,-1.9804834514825198,-1.9401964327578378,-0.5925034377782323,2.9178154954861313,0.08240052308245616,7.8
40,-1.1746698611249076,-1.9663116542861085,-1.9348468256001898,-0.7630918743883349,3.106787607923507,-0.06152464772960997,8.0
41,-1.174467770684288,-1.9520065355055272,-1.9294468918614416,-0.9352851265553342,3.297537480869658,-0.20680379866915777,8.2
42,-1.1742761826747778,-1.9384448389473925,-1.924327587092134,-1.0985296735644234,3.4783742802753403,-0.3445329424453081,8.4
43,-1.1740951891908362,-1.9256330835850042,-1.9194913720913984,-1.2527470453776748,3.64921107968103,-0.47464587402191205,8.6
44,-1.1739247902324639,-1.9135712694183629,-1.9149382468592346,-1.3979372419950813,3.8100478790867194,-0.5971425933989637,8.8
45,-1.1737649857996602,-1.9022593964474677,-1.910668211395643,-1.5341002634166525,3.9608846784924188,-0.712023100576471,9.0
46,-1.1736157758924255,-1.891697464672319,-1.9066812657006236,-1.6612361096423827,4.101721477898122,-0.8192873955544293,9.2
47,-1.1734771605107597,-1.8818854740929176,-1.9029774097741758,-1.779344780672267,4.232558277303824,-0.9189354783328345,9.4
48,-1.173349139654663,-1.8728234247092623,-1.8995566436163003,-1.8884262765063153,4.3533950767095355,-1.010967348911695,9.6
49,-1.1732317133241348,-1.8645113165213538,-1.8964189672269967,-1.988480597144521,4.4642318761152495,-1.0953830072910047,9.8
50,-1.1731248815191757,-1.8569491495291923,-1.8935643806062648,-2.079507742586884,4.5650686755209655,-1.1721824534707646,10.0
51,-1.1730286442397855,-1.8501369237327774,-1.8909928837541052,-2.1615077128334055,4.655905474926685,-1.2413656874509746,10.2
52,-1.1729430014859643,-1.8440746391321088,-1.8887044766705177,-2.234480507884086,4.736742274332408,-1.3029327092316352,10.4
53,-1.1728679532577118,-1.8387622957271872,-1.886699159355502,-2.298426127738925,4.807579073738134,-1.3568835188127464,10.6
54,-1.1728034995550285,-1.8341998935180126,-1.8849769318090586,-2.353344572397918,4.868415873143858,-1.403218116194305,10.8
55,-1.1727496403779138,-1.8303874325045848,-1.8835377940311873,-2.399235841861068,4.919252672549586,-1.4419365013763126,11.0
56,-1.1727063757263683,-1.8273249126869038,-1.8823817460218881,-2.436099936128374,4.960089471955313,-1.4730386743587685,11.2
57,-1.1734647902038915,-1.82473526382255,-1.8806232422026479,-2.4655778574040825,4.990939837119999,-1.4983082094421167,11.4
58,-1.1785890934426109,-1.8213747833677065,-1.8742742935359562,-2.495007506106767,5.0118034567081935,-1.5257340175188494,11.6
59,-1.187875084062859,-1.8173156102063353,-1.8635637267868521,-2.523957858307061,5.022668612950786,-1.554849430422854,11.8
60,-1.2006570915643975,-1.8127901064149141,-1.8492363916806733,-2.551057468695917,5.023534280438333,-1.5841615693877609,12.0
61,-1.216300497235728,-1.8080197299602363,-1.8320023672014671,-2.574999647077513,5.014400344424916,-1.6122478537384926,12.2
62,-1.2341485768407003,-1.8032335739626846,-1.8125964354931374,-2.5944331342582343,4.9952677322904115,-1.63763694961469,12.4
63,-1.2534597713967413,-1.7986902865915484,-1.7918482816407897,-2.6078325841662537,4.966138007239527,-1.6586678524854608,12.6
64,-1.2751848142805566,-1.7940580870169476,-1.7686941196958526,-2.617155701663335,4.927011484235531,-1.6774718646062097,12.8
65,-1.3023669883670896,-1.7882752603445804,-1.7397289087324703,-2.628665342523334,4.877885052453977,-1.7008681047113559,13.0
66,-1.3350523044949154,-1.7813216768196927,-1.7048995726376672,-2.64250515713232,4.81881277413288,-1.7290010090774595,13.2
67,-1.3699588895348171,-1.7738955331136228,-1.6677032616850083,-2.657285514883664,4.755725989270466,-1.7590458039582653,13.4
68,-1.4048654745747189,-1.766469389407553,-1.6305069507323489,-2.6720658726350086,4.692639204408053,-1.789090598839071,13.6
69,-1.4397720596146206,-1.7590432457014833,-1.5933106397796897,-2.686846230386353,4.6295524195456395,-1.8191353937198769,13.8
70,-1.4746786446545221,-1.7516171019954134,-1.5561143288270312,-2.7016265881376973,4.566465634683227,-1.8491801886006827,14.0
71,-1.5095852296944243,-1.7441909582893436,-1.5189180178743718,-2.716406945889042,4.503378849820813,-1.8792249834814891,14.2
72,-1.5444918147343256,-1.736764814583274,-1.481721706921713,-2.731187303640386,4.440292064958401,-1.9092697783622947,14.4
73,-1.5793983997742276,-1.7293386708772038,-1.444525395969054,-2.7459676613917305,4.377205280095987,-1.9393145732431005,14.6
74,-1.6143049848141295,-1.7219125271711342,-1.4073290850163946,-2.760748019143075,4.314118495233573,-1.9693593681239066,14.8
75,-1.6492115698540308,-1.7144863834650643,-1.3701327740637357,-2.7755283768944192,4.25103171037116,-1.9994041630047121,15.0
76,-1.6841181548939321,-1.7070602397589947,-1.332936463111077,-2.7903087346457633,4.187944925508748,-2.0294489578855175,15.2
77,-1.7190247399338348,-1.6996340960529248,-1.2957401521584178,-2.8050890923971084,4.124858140646334,-2.0594937527663237,15.4
78,-1.753931324973736,-1.692207952346855,-1.2585438412057588,-2.819869450148452,4.061771355783921,-2.0895385476471295,15.6
79,-1.7888379100136382,-1.684781808640785,-1.2213475302530994,-2.8346498078997975,3.9986845709215073,-2.119583342527936,15.8
