,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.172468142782611,4.467280987903057,-1.8780837037360636,3.709394282174826,-1.1705850589709073,2.3191798509265418,0.0
1,-1.172468333484118,4.467280995693099,-1.8780836255535212,3.7093943026985854,-1.1705855175581652,2.3241798509265417,0.2
2,-1.1724689055886388,4.467281019063227,-1.878083391005895,3.709394364269865,-1.1705868933199388,2.339179850926542,0.4
3,-1.1724698590961735,4.46728105801344,-1.8780830000931839,3.7093944668886634,-1.1705891862562283,2.3641798509265417,0.6000000000000001
4,-1.172471194006722,4.467281112543739,-1.8780824528153883,3.7093946105549818,-1.1705923963670337,2.399179850926542,0.8
5,-1.1724729103202847,4.467281182654123,-1.8780817491725086,3.7093947952688193,-1.1705965236523548,2.4441798509265418,1.0
6,-1.172474999752289,4.46728128048412,-1.8780809318225153,3.7093952022506977,-1.1706015001232168,2.499179847131649,1.2
7,-1.172477426917648,4.467281457884264,-1.8780801829666927,3.709396605532251,-1.1706070353843834,2.5641798257708475,1.4
8,-1.1724802274931845,4.467281662576745,-1.8780793189022438,3.7093982247033455,-1.170613422224471,2.6391798044100447,1.6
9,-1.172483341189141,4.4672819330283,-1.8780784843026586,3.709400701438678,-1.1706201566708043,2.7241797740322204,1.8
10,-1.1724868014485919,4.4672822479012435,-1.8780775989168186,3.7094036797981293,-1.170627518279638,2.819179740868789,2.0
11,-1.1724905282772022,4.467282640001272,-1.8780767941070522,3.70940776365336,-1.1706348350109592,2.9241797026557856,2.2
12,-1.1724945527673938,4.467283086857669,-1.8780759865124068,3.7094125863385305,-1.1706423662869105,3.0391796629792385,2.4
13,-1.1724988359074526,4.467283597516904,-1.8780752170903268,3.7094183479683966,-1.170649783087199,3.164179621497472,2.6
14,-1.1725032987987525,4.467284169202932,-1.8780744986416043,3.709425167192534,-1.1706564161164639,3.299179570676116,2.8
15,-1.172507949442784,4.467284782643825,-1.8780737648799777,3.709432766520627,-1.1706623296544285,3.444179514180793,3.0
16,-1.1725126413059925,4.467285407830961,-1.8780729922902504,3.709440825617482,-1.170667081452564,3.5957060408199144,3.2
17,-1.172516916996993,4.467285967698863,-1.8780722033124087,3.7094483359921258,-1.1706702212118365,3.7389188455253075,3.4
18,-1.1725207644297382,4.467286451026729,-1.8780713811707754,3.7094550705658382,-1.170672035411187,3.8721316502690444,3.6
19,-1.1725242002043414,4.467286850567215,-1.8780704971417495,3.7094608980551977,-1.1706726634278697,3.9953444550480297,3.8
20,-1.1725272499948742,4.46728716046014,-1.878069524579523,3.7094656880349572,-1.1706723218097699,4.108557259854951,4.0
21,-1.1725299818535682,4.467287412180222,-1.878068549102056,3.7094697329695023,-1.1706715931954887,4.211770064673624,4.2
22,-1.1725323779096506,4.467287588868759,-1.8780675196638594,3.709472839400058,-1.1706703230004876,4.304982869508583,4.4
23,-1.1725344876617263,4.467287718924441,-1.878066516838845,3.7094752947932474,-1.1706689360274933,4.3881956743480695,4.6
24,-1.1725363055202878,4.467287797058583,-1.8780655246092341,3.70947703842771,-1.1706673839237163,4.461408479193922,4.8
25,-1.1725378763958638,4.4672878654228345,-1.8780646705393653,3.709478553550495,-1.1706660551344437,4.524621284039224,5.0
26,-1.1725395391794609,4.467288156567015,-1.8780646332176079,3.7094823267510972,-1.170667866002117,4.577834088728402,5.2
27,-1.1725408894849605,4.4672883929980145,-1.8780646029095305,3.709485390874134,-1.1706693365630385,4.621046893417581,5.4
28,-1.1725419273123625,4.467288574715834,-1.8780645796151327,3.7094877459196036,-1.1706704668172077,4.65425969810676,5.6
29,-1.172542652661667,4.467288701720472,-1.8780645633344146,3.7094893918875083,-1.1706712567646247,4.677472502795938,5.8
30,-1.1725430655328741,4.467288774011928,-1.8780645540673766,3.709490328777847,-1.1706717064052898,4.690685307485116,6.0
31,-1.1725431709163638,4.467288792463993,-1.8780645517020074,3.7094905679148265,-1.1706718211740157,4.694057815528246,6.1642560920000005
