,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.3915500683728435,-2.044364150458563,-1.868670138456111,-2.2848323554611567,-1.7351442915131172,7.861113995313644e-05,0.0
1,-1.3911407997270593,-2.0437649622884924,-1.8686503908110284,-2.2863507084485555,-1.7343941152879827,-0.004921388860046853,1.25
2,-1.389912993789708,-2.0419673977782806,-1.8685911478757806,-2.290905767410752,-1.7321435866125798,-0.0199213888600468,2.5
3,-1.3878666505607882,-2.0389714569279276,-1.8684924096503677,-2.2984975323477457,-1.728392705486908,-0.04492138886004678,3.75
4,-1.3850017700403008,-2.0347771397374332,-1.8683541761347893,-2.3091260032595375,-1.7231414719109677,-0.07992138886004696,5.0
5,-1.3812876753239844,-2.0293901387671522,-1.8681770549156704,-2.322714358082278,-1.7162041981495264,-0.12492135209736607,6.25
6,-1.3766515101262449,-2.0228239697117725,-1.8679624888240514,-2.339080162454107,-1.707139894010333,-0.17992122002536784,7.5
7,-1.3710346933564797,-2.015089501572916,-1.8677116380507477,-2.358076721800198,-1.6955939714158808,-0.24492093428938924,8.75
8,-1.3643710428287232,-2.006195516770029,-1.8674404764159536,-2.379454754283584,-1.6811940075058809,-0.31992045495058297,10.0
9,-1.3565815064353641,-1.9961505543142313,-1.867176263502442,-2.402869896180386,-1.6635108752340928,-0.4049197532544383,11.25
10,-1.3475856314012953,-1.984964321810249,-1.8669529381824055,-2.427911244298822,-1.6421212412757402,-0.4999187551982091,12.5
11,-1.337296436595901,-1.9726461132553201,-1.866822255656207,-2.4540255047012662,-1.6165972893744025,-0.6049174204129519,13.75
12,-1.3256399696520074,-1.9592088281265405,-1.8668514693231095,-2.480518832174862,-1.586617450155314,-0.7199157095517431,15.0
13,-1.3125511886708061,-1.9446706809434082,-1.8671164800857174,-2.5065995385067974,-1.5519225946292552,-0.8449135711528156,16.25
14,-1.2979962613359937,-1.9290586364382458,-1.8677103290606876,-2.5313092754642015,-1.5124574138285114,-0.9799109826112834,17.5
15,-1.281988398770991,-1.9124122145786147,-1.868736522265591,-2.5535723337306346,-1.46843535275698,-1.1249079400201831,18.75
