,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.266866865957958,-2.292142112858238,-1.7282130260099458,0.23126343126292165,-1.7231193647789944,-1.6752387865012939,0.0
1,-1.2631483310048943,-2.290186966061947,-1.723592516154216,0.22626343126292164,-1.718606510529358,-1.6750220442456485,1.0
2,-1.2519927261457027,-2.2843215256730756,-1.7097309865870276,0.2112634312629217,-1.7050679477804482,-1.6743718174787123,2.0
3,-1.2334000513803838,-2.2745457916916227,-1.6866284373083804,0.18626343126292183,-1.682503676532266,-1.6732881062004856,3.0
4,-1.2073703067089372,-2.2608597641175887,-1.654284868318274,0.15126343126292185,-1.6509136967848106,-1.6717709104109681,4.0
5,-1.1742526916416411,-2.243447046523994,-1.6131341816236069,0.10673297036190295,-1.6107218008417237,-1.6698405839028454,5.0
6,-1.1393461066017536,-2.225093716846684,-1.5697605890011221,0.05979703257929969,-1.5683587915851447,-1.6678059836976793,6.0
7,-1.1044395215618656,-2.206740387169374,-1.5263869963786372,0.012861094796696448,-1.5259957823285655,-1.6657713834925127,7.0
8,-1.0695329365219781,-2.1883870574920636,-1.4830134037561524,-0.03407484298590674,-1.4836327730719865,-1.6637367832873464,8.0
9,-1.0346263514820904,-2.170033727814753,-1.4396398111336672,-0.08101078076851001,-1.4412697638154075,-1.66170218308218,9.0
10,-0.9997197664422026,-2.151680398137442,-1.3962662185111823,-0.1279467185511132,-1.3989067545588283,-1.6596675828770138,10.0
11,-0.9648131814023189,-2.133327068460134,-1.3528926258887024,-0.17488265633371133,-1.3565437453022537,-1.6576329826718477,11.0
12,-0.9299065963624349,-2.1149737387828256,-1.309519033266222,-0.22181859411630941,-1.3141807360456794,-1.6555983824666816,12.0
13,-0.8950000113225511,-2.0966204091055176,-1.266145440643742,-0.26875453189890736,-1.271817726789105,-1.6535637822615157,13.0
14,-0.8600934262826672,-2.0782670794282088,-1.2227718480212617,-0.3156904696815056,-1.2294547175325305,-1.6515291820563494,14.0
15,-0.8251868412427802,-2.059913749750899,-1.1793982553987776,-0.36262640746410796,-1.1870917082759522,-1.6494945818511833,15.0
16,-0.7902802562028929,-2.041560420073589,-1.1360246627762933,-0.4095623452467104,-1.1447286990193737,-1.647459981646017,16.0
17,-0.7553736711630061,-2.023207090396279,-1.0926510701538092,-0.45649828302931295,-1.1023656897627956,-1.6454253814408508,17.0
18,-0.7204670861231188,-2.004853760718969,-1.0492774775313252,-0.5034342208119152,-1.060002680506217,-1.6433907812356845,18.0
19,-0.6855605010832317,-1.9865004310416585,-1.0059038849088406,-0.5503701585945178,-1.0176396712496387,-1.6413561810305182,19.0
20,-0.6506539160433447,-1.9681471013643486,-0.9625302922863567,-0.5973060963771202,-0.9752766619930605,-1.639321580825352,20.0
21,-0.6157473310034578,-1.9497937716870386,-0.9191566996638728,-0.6442420341597224,-0.9329136527364824,-1.6372869806201857,21.0
22,-0.5808407459635707,-1.9314404420097284,-0.8757831070413884,-0.6911779719423248,-0.890550643479904,-1.6352523804150194,22.0
23,-0.5459341609236834,-1.9130871123324185,-0.8324095144189041,-0.7381139097249273,-0.8481876342233255,-1.633217780209853,23.0
24,-0.5110275758837964,-1.8947337826551087,-0.7890359217964201,-0.7850498475075297,-0.8058246249667473,-1.631183180004687,24.0
25,-0.47612099084390946,-1.8763804529777985,-0.7456623291739363,-0.8319857852901318,-0.7634616157101692,-1.6291485797995207,25.0
26,-0.4412144058040254,-1.85802712330049,-0.7022887365514556,-0.8789217230727304,-0.7210986064535942,-1.6271139795943546,26.0
27,-0.40630782076414484,-1.8396737936231835,-0.6589151439289795,-0.9258576608553241,-0.6787355971970239,-1.625079379389189,27.0
28,-0.37140123572426414,-1.8213204639458769,-0.6155415513065035,-0.9727935986379178,-0.6363725879404535,-1.623044779184023,28.0
29,-0.3364946506843836,-1.8029671342685702,-0.5721679586840275,-1.0197295364205115,-0.5940095786838832,-1.6210101789788571,29.0
30,-0.30158806564450313,-1.7846138045912636,-0.5287943660615514,-1.066665474203105,-0.5516465694273128,-1.618975578773691,30.0
31,-0.2666814806046226,-1.7662604749139572,-0.4854207734390753,-1.1136014119856985,-0.5092835601707424,-1.6169409785685254,31.0
32,-0.23177489556474196,-1.7479071452366504,-0.4420471808165992,-1.1605373497682923,-0.46692055091417195,-1.6149063783633595,32.0
33,-0.19686831052486142,-1.7295538155593437,-0.39867358819412324,-1.207473287550886,-0.4245575416576016,-1.6128717781581936,33.0
34,-0.16196172548498078,-1.711200485882037,-0.35529999557164693,-1.2544092253334798,-0.38219453240103096,-1.6108371779530275,34.0
35,-0.12705514044510013,-1.6928471562047305,-0.31192640294917096,-1.3013451631160735,-0.3398315231444605,-1.6088025777478618,35.0
36,-0.0921485554052196,-1.6744938265274238,-0.26855281032669487,-1.348281100898667,-0.2974685138878901,-1.6067679775426957,36.0
37,-0.05724197036533907,-1.6561404968501172,-0.2251792177042189,-1.3952170386812606,-0.25510550463131965,-1.6047333773375299,37.0
38,-0.0223353853254582,-1.6377871671728104,-0.18180562508174247,-1.4421529764638545,-0.21274249537474899,-1.602698777132364,38.0
39,0.012571199714422221,-1.619433837495504,-0.13843203245926639,-1.489088914246448,-0.17037948611817866,-1.600664176927198,39.0
40,0.04747778475430253,-1.6010805078181973,-0.09505843983679063,-1.5360248520290414,-0.12801647686160855,-1.5986295767220322,40.0
41,0.08238436979419894,-1.5827271781408827,-0.051684847214295004,-1.5829607898116564,-0.08565346760501902,-1.5965949765168654,41.0
42,0.11729095483409491,-1.5643738484635679,-0.008311254591799822,-1.6298967275942706,-0.04329045834842982,-1.5945603763116987,42.0
43,0.15219753987399065,-1.5460205187862535,0.03506233803069514,-1.6768326653768848,-0.0009274490918410594,-1.592525776106532,43.0
44,0.18710412491388695,-1.5276671891089384,0.07843593065319077,-1.7237686031594996,0.041435560164748475,-1.5904911759013651,44.0
45,0.2220107099537827,-1.5093138594316238,0.12180952327568562,-1.7707045409421136,0.08379856942133723,-1.5884565756961984,45.0
46,0.256917294993679,-1.490960529754309,0.16518311589818124,-1.8176404787247284,0.12616157867792688,-1.5864219754910316,46.0
47,0.29182388003357496,-1.472607200076994,0.20855670852067665,-1.8645764165073428,0.16852458793451597,-1.5843873752858648,47.0
48,0.32673046507347125,-1.4542538703996792,0.25193030114317216,-1.9115123542899577,0.2108875971911056,-1.582352775080698,48.0
49,0.36163705011336733,-1.4359005407223644,0.29530389376566746,-1.958448292072572,0.2532506064476947,-1.580318174875531,49.0
50,0.3965436351532631,-1.41754721104505,0.3386774863881624,-2.005384229855186,0.29561361570428346,-1.5782835746703645,50.0
51,0.4314502201931591,-1.3991938813677351,0.3820510790106577,-2.0523201676378005,0.33797662496087266,-1.5762489744651975,51.0
52,0.46635680523305506,-1.3808405516904205,0.4254246716331529,-2.099256105420415,0.38033963421746175,-1.574214374260031,52.0
53,0.5012633902729513,-1.3624872220131055,0.4687982642556485,-2.1461920432030297,0.4227026434740514,-1.572179774054864,53.0
54,0.5361699753128475,-1.3441338923357908,0.5121718568781438,-2.193127980985644,0.4650656527306406,-1.5701451738496974,54.0
55,0.5710765603527431,-1.3257805626584762,0.5555454495006387,-2.2400639187682585,0.5074286619872294,-1.5681105736445307,55.0
56,0.6059831453926399,-1.3074272329811611,0.5989190421231347,-2.2869998565508736,0.5497916712438192,-1.5660759734393637,56.0
57,0.6408897304325354,-1.2890739033038465,0.6422926347456295,-2.3339357943334873,0.592154680500408,-1.564041373234197,57.0
58,0.6757963154724316,-1.270720573626532,0.685666227368125,-2.380871732116102,0.6345176897569972,-1.5620067730290301,58.0
59,0.7107029005123275,-1.252367243949217,0.7290398199906203,-2.4278076698987165,0.6768806990135864,-1.5599721728238636,59.0
60,0.7456094855522238,-1.2340139142719022,0.7724134126131159,-2.474743607681331,0.719243708270176,-1.5579375726186968,60.0
61,0.7805160705921197,-1.2156605845945876,0.8157870052356111,-2.521679545463946,0.7616067175267652,-1.5559029724135298,61.0
62,0.8154226556320157,-1.197307254917273,0.859160597858106,-2.5686154832465595,0.803969726783354,-1.553868372208363,62.0
63,0.8503292406719123,-1.178953925239958,0.902534190480602,-2.6155514210291746,0.8463327360399437,-1.5518337720031963,63.0
64,0.8852358257118078,-1.1606005955626433,0.9459077831030969,-2.662487358811789,0.8886957452965326,-1.5497991717980295,64.0
65,0.920142410751704,-1.1422472658853287,0.989281375725592,-2.7094232965944034,0.9310587545531218,-1.5477645715928627,65.0
66,0.9550489957916,-1.1238939362080138,1.0326549683480872,-2.7563592343770176,0.973421763809711,-1.5457299713876957,66.0
67,0.9899555808314963,-1.105540606530699,1.0760285609705829,-2.8032951721596326,1.0157847730663003,-1.543695371182529,67.0
68,1.0248621658713923,-1.0871872768533841,1.1194021535930783,-2.8502311099422473,1.0581477823228895,-1.5416607709773624,68.0
69,1.059768750911288,-1.0688339471760695,1.1627757462155732,-2.897167047724861,1.1005107915794783,-1.5396261707721957,69.0
70,1.0946753359511843,-1.0504806174987547,1.2061493388380689,-2.944102985507476,1.142873800836068,-1.5375915705670287,70.0
71,1.1295819209910802,-1.0321272878214398,1.249522931460564,-2.9910389232900902,1.1852368100926571,-1.535556970361862,71.0
72,1.1644885060309762,-1.0137739581441252,1.2928965240830594,-3.037974861072705,1.2275998193492463,-1.5335223701566953,72.0
73,1.1993950910708726,-0.9954206284668103,1.336270116705555,-3.0849107988553195,1.2699628286058358,-1.5314877699515284,73.0
74,1.2343016761107688,-0.9770672987894955,1.3796437093280502,-3.131846736637934,1.312325837862425,-1.5294531697463616,74.0
75,1.2692082611506643,-0.9587139691121809,1.423017301950545,-3.178782674420548,1.3546888471190137,-1.527418569541195,75.0
76,1.3041148461905605,-0.9403606394348663,1.4663908945730404,-3.225718612203162,1.397051856375603,-1.525383969336028,76.0
77,1.3390214312304567,-0.9220073097575513,1.509764487195536,-3.2726545499857775,1.4394148656321926,-1.5233493691308613,77.0
78,1.3739280162703527,-0.9036539800802366,1.5531380798180314,-3.3195904877683917,1.4817778748887818,-1.5213147689256945,78.0
79,1.4077118524862826,-0.8858909739561287,1.5951165875288276,-3.365016759999737,1.5227783040256557,-1.519345610383898,79.0
80,1.434813348754178,-0.8716414363635885,1.628791874218725,-3.4014578538847973,1.5556689731057756,-1.5177659454065318,80.0
81,1.4544777751159448,-0.8613021923636299,1.6532261411971618,-3.4278989477698567,1.579533933686621,-1.516619764940456,81.0
82,1.466733349891689,-0.8548645619026364,1.6684692865054804,-3.4443425853190406,1.5944056208798323,-1.5159025941026156,82.0
83,1.4760590775987426,-0.8510161115768582,1.6825988713862037,-3.450816920945782,1.6054131425727978,-1.514874120610229,83.0
84,1.484475832359165,-0.8491720298838564,1.6992770899414271,-3.4472924375346055,1.6148685319850895,-1.5131969488270498,84.0
85,1.490207048126173,-0.8498505227592943,1.7152943429712693,-3.433771546681848,1.6207380587475755,-1.5111658040946878,85.0
86,1.4913402909821352,-0.8536172332571765,1.7271838465923042,-3.4102636954307997,1.6208300662665223,-1.5091025563452025,86.0
87,1.4911141758504254,-0.8596758316189765,1.7406528559017096,-3.3767607745995543,1.6188067786090226,-1.5065362305495098,87.0
88,1.4908033760481911,-0.8678583507809536,1.7578057317987585,-3.3332576488166916,1.6160652790531087,-1.5033467360394694,88.0
89,1.4903955221847314,-0.8783912788280559,1.7783771720531423,-3.279754301161501,1.6125240362488378,-1.499641948243609,89.0
90,1.4898800994463821,-0.8914615427687389,1.8018872768873044,-3.216250592618244,1.6081213557408924,-1.4955694279091831,90.0
91,1.4892437641260514,-0.9073066182843972,1.8278112346657576,-3.142746482653764,1.6027766163260653,-1.4912981745823615,91.0
92,1.4884781379221883,-0.9260547699790442,1.8553891975631647,-3.0592418794183125,1.596453440319938,-1.4870304233876306,92.0
93,1.4875756681352064,-0.947806304381124,1.8838296013184732,-2.96573680414484,1.5891239112142592,-1.4829744207007174,93.0
94,1.4865324823724213,-0.9725623450829085,1.9121556708638794,-2.8622312735386934,1.5807949558653691,-1.4793685395355571,94.0
95,1.4853500215005353,-1.0001712915811305,1.9393402256356722,-2.7487253791478223,1.5715164097332277,-1.476447350506983,95.0
96,1.4840453208205344,-1.0300829868009327,1.9641430292832134,-2.626311236848416,1.5614603438158483,-1.4744554491268804,96.0
97,1.4827841610954404,-1.0584097955185894,1.9835698926818919,-2.509408889745069,1.5519080879965628,-1.4736156225520718,97.0
98,1.4816269498698453,-1.0838378755700329,1.997776653574248,-2.4025037144137604,1.5432837755444253,-1.4737181760917484,98.0
99,1.480581951099682,-1.1062686780159159,2.0078097044245804,-2.3055968290699447,1.5356105949144838,-1.4744979974477832,99.0
100,1.4796523362567375,-1.1257528679695818,2.014627008795175,-2.21868935652012,1.528874166413675,-1.475720867158609,100.0
101,1.478838345167685,-1.1424026307896114,2.0189461813423937,-2.1417810943132767,1.5230474285842472,-1.4772129021802523,101.0
102,1.4781387228255929,-1.1563860389283482,2.0214796894453366,-2.074871506166322,1.5180919711972451,-1.4788038746579217,102.0
