,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.1698072255070062,-2.099389288703716,-1.997037718512803,0.9718305844182128,1.1711174790924115,1.5567376556991301,0.0
1,-1.1699976574433417,-2.099759110369426,-1.9964856500591135,0.9716052173754721,1.1714603547085318,1.5517376556991302,1.0
2,-1.1705689532523476,-2.1008685753665572,-1.9948294446980448,0.9709291162472501,1.1724889815568924,1.5367376556991303,2.0
3,-1.1715211129340244,-2.1027176836951087,-1.9920691024295973,0.9698022810335467,1.1742033596374934,1.5117376556991302,3.0
4,-1.1728541364883718,-2.1053064353550814,-1.9882046232537707,0.9682247117343619,1.1766034889503352,1.4767376556991303,4.0
5,-1.1745624824191188,-2.1086288797857082,-1.983236585914792,0.9661668015397531,1.1796760836628657,1.431737679839927,5.0
6,-1.176630720880445,-2.1126684510536644,-1.9771665924820483,0.9635460907501603,1.1833841484471197,1.3767377070677975,6.0
7,-1.1790467937699582,-2.1174122027754296,-1.9699958963957134,0.9602981422329364,1.187698772537729,1.3117377346106973,7.0
8,-1.181795800684486,-2.1228466239310753,-1.9617250449362265,0.9563536980359721,1.1925755377400424,1.2367377864359124,8.0
9,-1.1848592635239417,-2.1289581617184883,-1.9523534193137628,0.9516401884503018,1.197948175847909,1.1517378437796306,9.0
10,-1.1878212673292607,-2.134910429207554,-1.9431720913954293,0.9468363943716454,1.2030945242205833,1.0567385437252987,10.0
11,-1.1887105442714019,-2.1366981786764017,-1.9404137264976944,0.9453903746076362,1.2046388709857327,0.9517437973273184,11.0
12,-1.1887105354067051,-2.1366982320731864,-1.940413718552696,0.9453903986199941,1.204638872337355,0.8367512971446862,12.0
13,-1.1887105296184435,-2.136698290293947,-1.9404137158350265,0.945390438411428,1.2046388721957304,0.71175880274765,13.0
14,-1.1887105309560155,-2.1366983540387947,-1.9404137234088057,0.9453905091945207,1.2046388731767437,0.5767663168808701,14.0
15,-1.188710537734981,-2.1366984211360838,-1.9404137324618165,0.9453905849562253,1.2046388797791479,0.4317738390664392,15.0
16,-1.1887105597618777,-2.1366984889739467,-1.9404137447745406,0.9453906647848836,1.2046389023653754,0.27678136743984766,16.0
17,-1.1887105921815757,-2.136698555895175,-1.940413759191463,0.9453907456793943,1.204638935354243,0.11178889962232316,17.0
18,-1.1887106380277974,-2.136698620108695,-1.9404137761560274,0.9453908262553435,1.204638981763364,-0.06320356240186428,18.0
19,-1.1887106996907293,-2.1366986718845817,-1.940413795071268,0.9453908962050425,1.2046390439007997,-0.24397474556620882,19.0
