,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
0,0,[],[],[],[],True,True
1,1,[],[],[],[],True,True
2,2,1711720410.0560493,"[-1.6229257032221385, -1.2984690249980189, -1.7927734756968932, -1.5808159317654384, -2.449344385407477, 0.8708551563428287]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
3,3,1711720411.0583837,"[-1.6842348316129117, -1.2668935160301942, -1.763039904630192, -1.5811490768423198, -2.6867849471082277, 1.108626594292185]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
4,4,1711720412.0612283,"[-1.4285971217137021, -1.5542769834189023, -1.7312863685478759, -1.5798436586346973, -2.5666303037337124, 0.9886762915487277]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
5,5,1711720413.0643005,"[-1.7449244491859723, -1.2683318820338942, -1.7009098706345407, -1.5814701665397124, -2.540790151983024, 0.9632851745309249]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
6,6,1711720414.0676951,"[-1.4592571780816885, -1.5999721117576313, -1.654928612046173, -1.5799930871803058, -2.724509181914877, 1.1472640578503688]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
7,7,1711720415.0721004,"[-1.6023620406927552, -1.4968312018756342, -1.614965537400894, -1.5807065361382853, -2.4477584281795033, 0.8709200765400856]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
8,8,1711720416.0746078,"[-1.6585726506769773, -1.4724852514109175, -1.5831001737786972, -1.5809627354539109, -2.691945914778164, 1.1154465057314764]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
9,9,1711720417.0792432,"[-1.420674272616412, -1.7373179388600493, -1.556160745539003, -1.5797005324164348, -2.5578623323736633, 0.9815468521277679]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
10,10,1711720418.0824459,"[-1.7399305243431484, -1.4504325651099892, -1.5237928747138674, -1.5812900194227435, -2.545621263807205, 0.9697602509922447]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
11,11,1711720419.0863245,"[-1.4511662103023386, -1.7834202970914308, -1.4795636369046175, -1.5797240439280822, -2.7175206708680077, 1.141902668202326]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
12,12,1711720420.0905068,"[-1.619659308759967, -1.6550908847113286, -1.439399960688261, -1.5805030704024559, -2.446765595899374, 0.8715556829446414]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
13,13,1711720421.094879,"[-1.660595298817015, -1.64724913795666, -1.4063044340695183, -1.580625950186484, -2.698005945901407, 1.123126548678119]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
14,14,1711720422.0985398,"[-1.4451408512302288, -1.893790429847912, -1.3752145563407026, -1.5794239795781448, -2.5454733414408457, 0.9707965991949958]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
15,15,1711720423.102765,"[-1.7631912014206057, -1.6002851921331032, -1.3506702542516187, -1.5809758690599056, -2.550227354945237, 0.9759608641469276]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
16,16,1711720424.107185,"[-1.474754277217149, -1.941967671222945, -1.297421092946116, -1.5793139641638028, -2.7103086370115825, 1.1363079158742135]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
17,17,1711720425.110778,"[-1.6632391245544431, -1.7884881112134121, -1.2624148967345203, -1.580150065365158, -2.44608469976846, 0.8724638298996977]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
18,18,1711720426.115225,"[-1.694744396916278, -1.7911254439786077, -1.2282708395664608, -1.580168064373783, -2.7017331826374877, 1.128430334514809]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
19,19,1711720427.1216357,"[-1.5007194223709643, -2.028108831973433, -1.185310947389293, -1.5789779148380263, -2.5375506788916495, 0.9644898022769494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
20,20,1711720428.1268222,"[-1.8136785327195009, -1.7220449478763937, -1.1784148010280524, -1.5805365223625831, -2.553201366026461, 0.980471511850403]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
21,21,1711720429.1304882,"[-1.5380049964798812, -2.072071475574741, -1.1040601818363809, -1.5787657473592123, -2.7069597327946324, 1.1345502981281697]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
22,22,1711720430.1341531,"[-1.7351343321919506, -1.8968421487859506, -1.082158409726899, -1.5796555927242357, -2.4455676293015807, 0.8734796099971257]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
23,23,1711720431.138464,"[-1.7656147185514153, -1.900403324903021, -1.048115490698382, -1.5796173908790418, -2.701106042911611, 1.1293149240718217]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
24,24,1711720432.142597,"[-1.5891375443674134, -2.1411699683243754, -0.9838258137732262, -1.5783375531711135, -2.5362718591173823, 0.9647722937678074]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
25,25,1711720433.1463485,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
26,26,1711720434.1499097,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
27,27,1711720435.1534529,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
28,28,1711720436.1594253,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
29,29,1711720437.1672657,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
30,30,1711720438.1713107,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
31,31,1711720439.177148,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
32,32,1711720440.1808155,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
33,33,1711720441.1847417,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
34,34,1711720442.1905136,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
35,35,1711720443.1948175,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
36,36,1711720444.198753,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
37,37,1711720445.2013497,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
38,38,1711720446.2052903,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
39,39,1711720447.2105951,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
40,40,1711720448.2147524,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
41,41,1711720449.220725,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
42,42,1711720450.2270193,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
43,43,1711720451.2331889,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
44,44,1711720452.2388408,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
45,45,1711720453.2438517,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
46,46,1711720454.2494721,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
47,47,1711720455.2553945,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
48,48,1711720456.260365,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
49,49,1711720457.2643995,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
50,50,1711720458.2677321,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
51,51,1711720459.2733927,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
52,52,1711720460.278473,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
53,53,1711720461.282514,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
