,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
0,0,1716479578.8376791,"[-1.9257262388812464, -2.1423237959491175, 0.6434241533279419, -4.610164586697714, -1.6590188185321253, 4.602950096130371]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.092407703399658, 2.4346063137054443, 0.1054229810833931, 0.01570129580795765, 0.0448608435690403, 0.4348755180835724]",0.004000000189989805,False
1,1,1716479578.8376791,"[-1.9257262388812464, -2.1423237959491175, 0.6434241533279419, -4.610164586697714, -1.6590188185321253, 4.602950096130371]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.092407703399658, 2.4346063137054443, 0.1054229810833931, 0.01570129580795765, 0.0448608435690403, 0.4348755180835724]",0.004000000189989805,False
2,2,1716479580.8453407,"[-1.9257624785052698, -2.1423237959491175, 0.6434119939804077, -4.610176626835958, -1.6589949766742151, 4.6029863357543945]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.096985340118408, 2.4256389141082764, 0.1166381984949112, 0.02467346377670765, 0.0448608435690403, 0.4028320610523224]",0.004000000189989805,False
3,3,1716479581.848414,"[-1.925774399434225, -2.1423237959491175, 0.6433638334274292, -4.610224548970358, -1.65898305574526, 4.603010177612305]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.106140613555908, 2.4301226139068604, 0.1031799390912056, 0.011215210892260075, 0.0672912672162056, 0.4211426079273224]",0.004000000189989805,False
4,4,1716479582.8521125,"[-1.92578632036318, -2.1423237959491175, 0.6434119939804077, -4.610176626835958, -1.6590068976031702, 4.6029863357543945]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.078674793243408, 2.4233973026275635, 0.1054229810833931, 0.011215210892260075, 0.0471038855612278, 0.4211426079273224]",0.004000000189989805,False
5,5,1716479583.8574007,"[-1.925774399434225, -2.142299477254049, 0.6434119939804077, -4.610212508832113, -1.65898305574526, 4.602962493896484]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.129028797149658, 2.4233973026275635, 0.1031799390912056, 0.0, 0.0493469275534153, 0.4257202446460724]",0.004000000189989805,False
6,6,1716479584.8600893,"[-1.925774399434225, -2.142311398183004, 0.6434119939804077, -4.610200587903158, -1.65898305574526, 4.6029744148254395]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.042053699493408, 2.4256389141082764, 0.1076660305261612, 0.011215210892260075, 0.0605621412396431, 0.4348755180835724]",0.004000000189989805,False
7,7,1716479585.8638322,"[-1.9257381598102015, -2.1423352400409144, 0.6434000730514526, -4.610176626835958, -1.6590068976031702, 4.602962493896484]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.101562976837158, 2.4166717529296875, 0.1121521145105362, 0.01345825381577015, 0.0515899695456028, 0.4119873344898224]",0.004000000189989805,False
8,8,1716479586.868271,"[-1.92578632036318, -2.142299477254049, 0.643436074256897, -4.610200587903158, -1.6590307394610804, 4.602962493896484]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.174805164337158, 2.4189136028289795, 0.0986938551068306, 0.01345825381577015, 0.0583190992474556, 0.4211426079273224]",0.004000000189989805,False
9,9,1716479587.8708546,"[-1.9257624785052698, -2.142299477254049, 0.6434119939804077, -4.610164586697714, -1.6589949766742151, 4.602962493896484]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.087830066680908, 2.4233973026275635, 0.1054229810833931, 0.01345825381577015, 0.0583190992474556, 0.4074096977710724]",0.004000000189989805,False
10,10,1716479588.8736277,"[-1.9257505575763147, -2.142299477254049, 0.6434119939804077, -4.610152665768759, -1.6590188185321253, 4.602950096130371]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.055786609649658, 2.4233973026275635, 0.1121521145105362, 0.011215210892260075, 0.0493469275534153, 0.4028320610523224]",0.004000000189989805,False
