,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
11,11,1711722010.5153716,"[-1.7271660749704134, -1.473472328375175, -1.5135168306509903, -1.581208021223042, -2.617617442521352, 1.0418348273338123]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
12,12,1711722011.5193822,"[-1.409186938973335, -1.8268212278249927, -1.4781414181290684, -1.5795038518280022, -2.65008665166749, 1.0744934769003167]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
13,13,1711722012.5224335,"[-1.7082494117626283, -1.5666273990883899, -1.4392741604371309, -1.5809542644734162, -2.4797354483295257, 0.9046079168361612]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
14,14,1711722013.5267203,"[-1.5554605972082205, -1.7662397877711884, -1.392447003176566, -1.5800463908188516, -2.7366067929900906, 1.1617848539080748]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
15,15,1711722014.5312836,"[-1.525267779414707, -1.829488471758315, -1.359389491081203, -1.5797897485926036, -2.4702333628943722, 0.8956963585953109]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
16,16,1711722015.5364826,"[-1.746591337942026, -1.628817737304702, -1.3387368931694146, -1.5808535013992508, -2.625220584081801, 1.0510358716973154]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
17,17,1711722016.5406563,"[-1.440400643815505, -1.9798824959664894, -1.2938596508280122, -1.5791227137618356, -2.639567566678549, 1.0656024833354585]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
18,18,1711722017.5454624,"[-1.7502404535748461, -1.6978604144922838, -1.2660415244027026, -1.5806041687902281, -2.4835510294430505, 0.909998050734094]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
19,19,1711722018.5491464,"[-1.5931715479294295, -1.9111526555060006, -1.2098157723122496, -1.5795675557508997, -2.7360651686766198, 1.162833187279534]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
20,20,1711722019.5533497,"[-1.5851032685978548, -1.9553191199858364, -1.1737162980016977, -1.5793596657728999, -2.4651674152979854, 0.8922253422132073]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
21,21,1711722020.5579383,"[-1.7978827014864722, -1.7508763494318542, -1.1653787287132944, -1.5803967307567306, -2.6255054398814566, 1.0528550791970024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
22,22,1711722021.5629904,"[-1.5080853143675272, -2.1088084674639993, -1.0972428252731583, -1.5785745025683589, -2.634500546828514, 1.0621377985921634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
23,23,1711722022.5692413,"[-1.816723215456625, -1.8053575801882744, -1.0920539042836965, -1.580114304144242, -2.4847226567983802, 0.9126793810021641]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
24,24,1711722023.5731153,"[-1.6708530677502957, -2.0234437831927994, -1.01983661611814, -1.5789748879074113, -2.7349940998087816, 1.1632976310201357]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
25,25,1711722024.5788088,"[-1.6742890428083974, -2.059485198468514, -0.9803581918704327, -1.5787523190614696, -2.4625422215773, 0.8911310024588522]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
26,26,1711722025.5847812,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
27,27,1711722026.5895545,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
28,28,1711722027.5923722,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
29,29,1711722028.5962286,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
30,30,1711722029.601148,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
31,31,1711722030.608364,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
32,32,1711722031.61425,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
33,33,1711722032.62021,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
34,34,1711722033.6249833,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
35,35,1711722034.6300046,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
36,36,1711722035.6349502,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
37,37,1711722036.640513,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
38,38,1711722037.6464756,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
39,39,1711722038.6519227,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
40,40,1711722039.6574304,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
41,41,1711722040.662816,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
42,42,1711722041.667175,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
43,43,1711722042.6725876,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
44,44,1711722043.6764727,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
45,45,1711722044.679952,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
46,46,1711722045.684985,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
47,47,1711722046.688165,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
48,48,1711722047.6908412,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
49,49,1711722048.697381,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
50,50,1711722049.7028859,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
51,51,1711722050.7064226,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
52,52,1711722051.7103174,"[-1.8476967308836079, -1.8638035263529726, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.9023931442816343]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
53,53,1711722052.7130272,"[-1.8470112349070322, -1.7608049795354197, -1.084529537663282, -1.618189608021495, -2.334569351886899, 0.8675245254252489]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
54,54,1711722053.7153168,"[-1.845463573471165, -1.5282625805905161, -1.26943382365019, -1.704970033844507, -2.0204080718245523, 0.7888007712821707]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
55,55,1711722054.7190654,"[-1.8439158798317645, -1.2957153429343815, -1.4543419571008258, -1.7917522653830487, -1.7062402547361801, 0.7100753790657136]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
56,56,1711722055.7238045,"[-1.8423559260932945, -1.0613259757382134, -1.6407148455760971, -1.8792219448305765, -1.389583748372374, 0.6307263614215176]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
57,57,1711722056.727093,"[-1.8407958622672778, -0.82692006744228, -1.8271008865786302, -1.966697797103738, -1.0729048952318112, 0.5513717440351797]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
58,58,1711722057.7308204,"[-1.839248186139731, -0.5943754610130485, -2.01200692782959, -2.0534790467181567, -0.7587406328913716, 0.4726472425812703]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
59,59,1711722058.736741,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
60,60,1711722059.7416735,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
61,61,1711722060.7470946,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
62,62,1711722061.752029,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
63,63,1711722062.756612,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
64,64,1711722063.763572,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
65,65,1711722064.768549,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
66,66,1711722065.7733343,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
67,67,1711722066.7782147,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
68,68,1711722067.782948,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
69,69,1711722068.7879639,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
70,70,1711722069.7935667,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
71,71,1711722070.7984698,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
72,72,1711722071.8035324,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
73,73,1711722072.8089492,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
74,74,1711722073.8139503,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
75,75,1711722074.8184674,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
76,76,1711722075.8231583,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
77,77,1711722076.8292453,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
78,78,1711722077.834614,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
79,79,1711722078.8375142,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
80,80,1711722079.8427272,"[-1.8389572539001122, -0.5506617137014882, -2.0467655751606997, -2.0697921905716163, -0.6996840183813633, 0.45784860666953153]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
