,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
0,0,1711717415.8325317,"[-1.7855475084506642, -1.0422005903856892, -1.886429384452111, -1.5815207104115578, -2.5663583265276086, 0.9871820492941781]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
1,1,1711717416.843851,"[-1.486743146538229, -1.3975624521822188, -1.829860485716987, -1.5800760669500926, -2.7261056081535893, 1.1472226121545679]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
2,2,1711717417.8453612,"[-1.4962014189986093, -1.4123286501388097, -1.8056352724518707, -1.5801503694804735, -2.495727194453254, 0.9170701273535902]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
3,3,1711717418.847383,"[-1.6811826964018817, -1.270633538025683, -1.7623519074229117, -1.5811339475107757, -2.68901405806011, 1.110859017930315]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
4,4,1711717419.8507392,"[-1.4299253311918816, -1.5534159742480504, -1.7308191809719957, -1.5798506407424586, -2.5635157078162143, 0.9855656741853853]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
5,5,1711717420.8543837,"[-1.7449295744751459, -1.2683285587201272, -1.7009080686625977, -1.5814701921171375, -2.5408135015073623, 0.9633085477283676]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
6,6,1711717421.8569574,"[-1.4567162157525466, -1.6024860868742083, -1.6549555484631226, -1.5799799382895892, -2.7230807189595336, 1.145835685128204]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
7,7,1711717422.860133,"[-1.6023467402170704, -1.4968457272070146, -1.614966312307281, -1.5807064580497152, -2.4477581331815905, 0.8709197653009564]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
8,8,1711717423.8646681,"[-1.655374318868929, -1.4763026310693246, -1.5824810413367063, -1.580945712024175, -2.6941646903090763, 1.1176681547251954]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
9,9,1711717424.869829,"[-1.4222044340046356, -1.7362881186651407, -1.5556604071894546, -1.579707744645813, -2.554840955200962, 0.9785295981350927]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
10,10,1711717425.8725364,"[-1.7402844940494422, -1.4502839641662102, -1.5235874988039146, -1.581291445214326, -2.547953343148786, 0.9720946838750644]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
11,11,1711717426.8775337,"[-1.4488244695487709, -1.7857368116730932, -1.4795888359891325, -1.5797119699211037, -2.7158666922195827, 1.1402488728642994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
12,12,1711717427.8833835,"[-1.623126667778459, -1.6517331472279402, -1.439290367225353, -1.5805205974035648, -2.447040293659354, 0.8718337941703261]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
13,13,1711717428.8878222,"[-1.6539307619309125, -1.655213482033263, -1.4050045102341748, -1.5805884306336242, -2.7022033388268762, 1.1273292655291955]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
14,14,1711717429.8931868,"[-1.4470057900182574, -1.892444260733692, -1.3746957796785186, -1.5794320524195598, -2.5424807341875337, 0.9678082520881091]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
15,15,1711717430.898466,"[-1.7636354407173642, -1.6003007391281237, -1.3502104460519742, -1.5809765824124922, -2.5549684385115152, 0.9807066195561448]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
16,16,1711717431.9026654,"[-1.4726472042902825, -1.9441320172145484, -1.2973638100507363, -1.57930283453971, -2.7084636866529377, 1.1344635459003631]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
17,17,1711717432.9079125,"[-1.6700512285397406, -1.7815688527656803, -1.26252206511841, -1.5801851975240189, -2.446951548296928, 0.8733361721188896]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
18,18,1711717433.9127893,"[-1.6881604439776743, -1.7993183231691852, -1.2266618463555603, -1.580127695224616, -2.7057258469279883, 1.132429513739085]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
19,19,1711717434.9200673,"[-1.5049027656351202, -2.0248219987195926, -1.184414404215769, -1.578995393659294, -2.5316632599057503, 0.9586101463669245]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
20,20,1711717435.9254906,"[-1.8140052264217545, -1.7222042923383463, -1.1779287405403178, -1.5805358303904564, -2.5579153000999137, 0.9851899300806262]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
21,21,1711717436.9328341,"[-1.5342490972968919, -2.076270924720363, -1.1036166367212756, -1.578743960147401, -2.703156120183401, 1.1307491103676568]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
22,22,1711717437.937193,"[-1.7448864278131597, -1.8861095165461557, -1.0831389161704246, -1.5797099556873502, -2.447261338661079, 0.8751780553791538]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
23,23,1711717438.9420667,"[-1.7595248195783482, -1.9086929532988808, -1.045915735487892, -1.5795743921766203, -2.705038344195622, 1.1332549639411782]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
24,24,1711717439.9471214,"[-1.5954127947206143, -2.135668599163058, -0.9830518569998369, -1.5783650891948022, -2.5275047537404056, 0.956014029024052]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
25,25,1711717440.9503558,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
26,26,1711717441.9557388,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
27,27,1711717442.9598625,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
28,28,1711717443.962964,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
29,29,1711717444.9669745,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
30,30,1711717445.972634,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
31,31,1711717446.978561,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
32,32,1711717447.9844818,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
33,33,1711717448.9899457,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
34,34,1711717449.995344,"[-1.8476967308836074, -1.863803526352973, -1.002631041546447, -1.5797524980900006, -2.473718838000313, 0.902393144281634]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
