,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
10,10,1716479998.0018334,"[-1.9257624785052698, -2.1423237959491175, 0.6434241533279419, -4.610176626835958, -1.6589949766742151, 4.6029744148254395]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.142761707305908, 2.394253730773926, 0.1121521145105362, 0.008972168900072575, 0.0538330152630806, 0.3936767876148224]",1.611232801224105,False
11,11,1716479999.0061574,"[-1.925774399434225, -2.1423237959491175, 0.6434000730514526, -4.610164586697714, -1.6589587370501917, 4.6029744148254395]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.106140613555908, 2.392011880874634, 0.0964508131146431, 0.01794433780014515, 0.0538330152630806, 0.4348755180835724]",3.2227038900600746,False
12,12,1716480000.0120146,"[-1.9257505575763147, -2.142311398183004, 0.6434000730514526, -4.610200587903158, -1.6590426603900355, 4.602950096130371]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.106140613555908, 2.3964955806732178, 0.1054229810833931, 0.01345825381577015, 0.0493469275534153, 0.4165649712085724]",4.028320108773187,False
13,13,1716480001.0156682,"[-1.925774399434225, -2.142311398183004, 0.6434119939804077, -4.610152665768759, -1.6589949766742151, 4.602962493896484]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.133606433868408, 2.4077045917510986, 0.1009368970990181, 0.011215210892260075, 0.0471038855612278, 0.3890991508960724]",2.4168490199372172,False
14,14,1716480002.01894,"[-1.925798241292135, -2.142311398183004, 0.6434241533279419, -4.610164586697714, -1.6589949766742151, 4.6029863357543945]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.110718250274658, 2.4009790420532227, 0.1054229810833931, 0.006729126907885075, 0.0471038855612278, 0.4119873344898224]",3.2227038900600746,False
15,15,1716480003.0215688,"[-1.92578632036318, -2.1423237959491175, 0.6434119939804077, -4.610176626835958, -1.6590188185321253, 4.6029863357543945]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.165649890899658, 2.4077045917510986, 0.1076660305261612, 0.006729126907885075, 0.0583190992474556, 0.4531860947608948]",4.83393669128418,False
16,16,1716480004.0253189,"[-1.9257143179522913, -2.142287556325094, 0.6434241533279419, -4.610200587903158, -1.6589949766742151, 4.6029744148254395]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.051208972930908, 2.3964955806732178, 0.1099090725183487, 0.01345825381577015, 0.0381317175924778, 0.4257202446460724]",5.639552909997292,False
17,17,1716480005.028354,"[-1.9257624785052698, -2.142299477254049, 0.6434119939804077, -4.610188547764913, -1.6589949766742151, 4.60299825668335]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.074097156524658, 2.4009790420532227, 0.1076660305261612, 0.008972168900072575, 0.0448608435690403, 0.4440308213233948]",8.056164006120525,False
18,18,1716480006.0320911,"[-1.92578632036318, -2.142275635396139, 0.6434119939804077, -4.610200587903158, -1.65898305574526, 4.602950096130371]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.206848621368408, 2.4077045917510986, 0.1099090725183487, 0.004486084450036287, 0.0583190992474556, 0.4211426079273224]",4.028320108773187,False
19,19,1716480007.0371592,"[-1.9257624785052698, -2.1423352400409144, 0.643436074256897, -4.610164586697714, -1.6590068976031702, 4.6029863357543945]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.161072254180908, 2.4032208919525146, 0.1054229810833931, 0.01345825381577015, 0.0515899695456028, 0.4119873344898224]",1.611232801224105,False
20,20,1716480008.040788,"[-1.92578632036318, -2.142299477254049, 0.643436074256897, -4.610188547764913, -1.6589949766742151, 4.6029744148254395]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[4.115295886993408, 2.394253730773926, 0.1099090725183487, 0.008972168900072575, 0.0448608435690403, 0.4165649712085724]",2.4168490199372172,False
