,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
0,0,1711721859.864677,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
1,1,1711721859.864677,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
2,2,1711721861.8726008,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
3,3,1711721862.8778605,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
4,4,1711721863.8828,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
5,5,1711721864.8880546,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
6,6,1711721865.893569,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
7,7,1711721866.8972206,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
8,8,1711721867.9009297,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
9,9,1711721868.906223,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
10,10,1711721869.9106395,"[-1.8390713381117094, -0.5507731119046468, -2.0467304620641835, -2.069759865892933, -0.6996674566314597, 0.4579325117719837]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,True
