,N_muestra,Marca_tiempo,q_pos,q_vel,q_eff,AO_state:,DO_state:
0,0,[],[],[],[],True,True
1,1,1712241484.2190084,"[-1.494288746510641, -2.263325039540426, -0.9565261046039026, -1.5776708761798304, 0.1701778769493103, 4.541687488555908]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.794433832168579, 3.0690386295318604, 0.2422485649585724, 0.1929016262292862, -0.0560760572552681, -0.5310059189796448]",0.004000000189989805,False
2,2,1712241484.2367322,"[-1.4942405859576624, -2.263336960469381, -0.9565380255328577, -1.5776589552508753, 0.1701778769493103, 4.541663646697998]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.799011468887329, 3.0645549297332764, 0.2310333549976349, 0.1929016262292862, -0.0538330152630806, -0.5172730088233948]",0.004000000189989805,False
3,3,1712241484.2485769,"[-1.4942525068866175, -2.263325039540426, -0.9565380255328577, -1.5776470343219202, 0.17016588151454926, 4.541675567626953]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.835632562637329, 3.084731340408325, 0.2400055229663849, 0.1906585842370987, -0.0381317175924778, -0.5218506455421448]",0.004000000189989805,False
4,4,1712241484.2605708,"[-1.4942525068866175, -2.263325039540426, -0.9565380255328577, -1.5776708761798304, 0.17018985748291016, 4.541675567626953]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.812744379043579, 3.078005790710449, 0.2400055229663849, 0.1839294582605362, -0.0628051832318306, -0.5310059189796448]",0.004000000189989805,False
5,5,1712241484.2724814,"[-1.494288746510641, -2.263312641774313, -0.9565380255328577, -1.5776589552508753, 0.17016588151454926, 4.5416998863220215]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.821899652481079, 3.0623133182525635, 0.2377624809741974, 0.1951446682214737, -0.0493469275534153, -0.4989624619483948]",0.004000000189989805,False
6,6,1712241484.2842875,"[-1.494288746510641, -2.263325039540426, -0.9565261046039026, -1.5776351133929651, 0.17020183801651, 4.541675567626953]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.817322015762329, 3.0555877685546875, 0.2400055229663849, 0.1973877102136612, -0.0471038855612278, -0.5218506455421448]",0.004000000189989805,False
7,7,1712241484.2960074,"[-1.494288746510641, -2.263301197682516, -0.9565261046039026, -1.5776351133929651, 0.1701299399137497, 4.541687488555908]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.794433832168579, 3.0667967796325684, 0.2355194389820099, 0.1906585842370987, -0.0448608435690403, -0.5035400986671448]",0.004000000189989805,False
8,8,1712241484.3077345,"[-1.494312588368551, -2.263325039540426, -0.9565499464618128, -1.5776589552508753, 0.17016588151454926, 4.5416998863220215]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.817322015762329, 3.10042405128479, 0.2400055229663849, 0.1906585842370987, -0.0560760572552681, -0.5218506455421448]",0.004000000189989805,False
9,9,1712241484.3203995,"[-1.4942763487445276, -2.263325039540426, -0.9565022627459925, -1.5776589552508753, 0.1701778769493103, 4.541675567626953]","[0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[1.812744379043579, 3.0645549297332764, 0.2355194389820099, 0.1906585842370987, -0.0426178015768528, -0.5172730088233948]",0.004000000189989805,False
